Time,Rep,PopSizeF,PopSizeM,PopSizeM_Maj,PopSizeM_Min,PopSizeM_Juv,PopSize,CurrentEnv,avg_env,avg_thr,avg_res,avg_condition,avg_majM_condition,avg_minM_condition,avg_juvM_condition,avg_F_condition,avg_majM_display,iniT,MRate,MStdDev,Extinction
350,22,4,0,0,0,0,4,2.112,1.20314,0,0.966919,0.0580553,-nan,-nan,-nan,0.0580553,-nan,0,0.02,0.025,1
351,23,2,0,0,0,0,2,2.18462,1.27726,0,0.941657,0.0342977,-nan,-nan,-nan,0.0342977,-nan,0,0.02,0.025,1
369,24,1,0,0,0,0,1,2.19698,1.26254,0,0.962132,0.0276964,-nan,-nan,-nan,0.0276964,-nan,0,0.02,0.025,1
382,25,0,3,3,0,0,3,2.18854,1.26162,0,0.963272,0.0363451,0.0363451,-nan,-nan,-nan,0.0363451,0,0.02,0.025,1
353,26,1,0,0,0,0,1,2.19642,1.20906,0,0.998823,0.0114603,-nan,-nan,-nan,0.0114603,-nan,0,0.02,0.025,1
349,27,0,2,2,0,0,2,2.1962,1.28654,0,0.963414,0.0537521,0.0537521,-nan,-nan,-nan,0.0537521,0,0.02,0.025,1
394,28,1,0,0,0,0,1,2.23894,1.30456,0,0.951727,0.0173454,-nan,-nan,-nan,0.0173454,-nan,0,0.02,0.025,1
361,29,2,0,0,0,0,2,2.21715,1.26542,0,0.984679,0.032944,-nan,-nan,-nan,0.032944,-nan,0,0.02,0.025,1
396,30,2,0,0,0,0,2,2.26886,1.33329,0,0.990997,0.0554287,-nan,-nan,-nan,0.0554287,-nan,0,0.02,0.025,1
346,31,0,1,1,0,0,1,2.14458,1.18453,0,0.994738,0.034681,0.034681,-nan,-nan,-nan,0.034681,0,0.02,0.025,1
356,32,1,0,0,0,0,1,2.12094,1.21549,0,0.9393,0.0338466,-nan,-nan,-nan,0.0338466,-nan,0,0.02,0.025,1
351,33,4,0,0,0,0,4,2.13353,1.20591,0,0.96809,0.0404698,-nan,-nan,-nan,0.0404698,-nan,0,0.02,0.025,1
389,34,2,0,0,0,0,2,2.34648,1.40643,0,0.978813,0.0387651,-nan,-nan,-nan,0.0387651,-nan,0,0.02,0.025,1
382,35,0,3,3,0,0,3,2.22405,1.3076,0,0.955697,0.039244,0.039244,-nan,-nan,-nan,0.039244,0,0.02,0.025,1
391,36,0,1,1,0,0,1,2.23606,1.29075,0,0.969658,0.024346,0.024346,-nan,-nan,-nan,0.024346,0,0.02,0.025,1
371,37,0,1,1,0,0,1,2.1736,1.23518,0,0.951138,0.0127142,0.0127142,-nan,-nan,-nan,0.0127142,0,0.02,0.025,1
366,38,0,2,2,0,0,2,2.11524,1.22474,0,0.929185,0.038685,0.038685,-nan,-nan,-nan,0.038685,0,0.02,0.025,1
381,39,1,0,0,0,0,1,2.30484,1.40562,0,0.914089,0.014873,-nan,-nan,-nan,0.014873,-nan,0,0.02,0.025,1
387,40,0,2,2,0,0,2,2.20007,1.25402,0,0.972447,0.026392,0.026392,-nan,-nan,-nan,0.026392,0,0.02,0.025,1
356,41,1,0,0,0,0,1,2.16217,1.2054,0,0.964591,0.00781954,-nan,-nan,-nan,0.00781954,-nan,0,0.02,0.025,1
406,42,1,0,0,0,0,1,2.38435,1.45197,0,0.993353,0.0609744,-nan,-nan,-nan,0.0609744,-nan,0,0.02,0.025,1
365,43,1,0,0,0,0,1,2.23091,1.29421,0,0.964203,0.0275075,-nan,-nan,-nan,0.0275075,-nan,0,0.02,0.025,1
396,44,1,0,0,0,0,1,2.29915,1.35912,0,0.940263,0.000229233,-nan,-nan,-nan,0.000229233,-nan,0,0.02,0.025,1
362,45,0,1,1,0,0,1,2.14974,1.22199,0,0.931342,0.00359438,0.00359438,-nan,-nan,-nan,0.00359438,0,0.02,0.025,1
352,46,4,0,0,0,0,4,2.26624,1.36121,0,0.940692,0.0356606,-nan,-nan,-nan,0.0356606,-nan,0,0.02,0.025,1
355,47,4,0,0,0,0,4,2.14126,1.20567,0,0.972224,0.0366344,-nan,-nan,-nan,0.0366344,-nan,0,0.02,0.025,1
366,48,4,0,0,0,0,4,2.28526,1.33086,0,0.983062,0.0286619,-nan,-nan,-nan,0.0286619,-nan,0,0.02,0.025,1
358,49,0,1,1,0,0,1,2.17751,1.21615,0,0.988059,0.0266966,0.0266966,-nan,-nan,-nan,0.0266966,0,0.02,0.025,1
357,0,0,1,0,1,0,1,2.23914,1.26297,0.25,0.976297,0.000126565,-nan,0.000126565,-nan,-nan,-nan,0.25,0.02,0.025,1
372,1,0,4,0,4,0,4,2.17065,1.28578,0.25,0.915423,0.0305546,-nan,0.0305546,-nan,-nan,-nan,0.25,0.02,0.025,1
357,2,0,1,0,1,0,1,2.11156,1.18628,0.25,0.950691,0.0254137,-nan,0.0254137,-nan,-nan,-nan,0.25,0.02,0.025,1
362,3,0,4,0,4,0,4,2.31975,1.39867,0.25,0.979766,0.0586864,-nan,0.0586864,-nan,-nan,-nan,0.25,0.02,0.025,1
358,4,3,0,0,0,0,3,2.17666,1.25488,0.25,0.965535,0.0437594,-nan,-nan,-nan,0.0437594,-nan,0.25,0.02,0.025,1
391,5,1,0,0,0,0,1,2.21052,1.24502,0.25,0.994405,0.028903,-nan,-nan,-nan,0.028903,-nan,0.25,0.02,0.025,1
390,6,1,0,0,0,0,1,2.22472,1.28855,0.25,0.998148,0.0619748,-nan,-nan,-nan,0.0619748,-nan,0.25,0.02,0.025,1
372,7,1,0,0,0,0,1,2.179,1.25314,0.25,0.943333,0.017467,-nan,-nan,-nan,0.017467,-nan,0.25,0.02,0.025,1
390,8,0,1,0,1,0,1,2.22828,1.27867,0.25,0.988824,0.0392071,-nan,0.0392071,-nan,-nan,-nan,0.25,0.02,0.025,1
333,9,1,0,0,0,0,1,2.10171,1.17007,0.25,0.97105,0.0394148,-nan,-nan,-nan,0.0394148,-nan,0.25,0.02,0.025,1
380,10,1,0,0,0,0,1,2.25233,1.27536,0.25,0.990074,0.0131044,-nan,-nan,-nan,0.0131044,-nan,0.25,0.02,0.025,1
327,11,2,0,0,0,0,2,2.07717,1.13915,0.25,0.973755,0.0357371,-nan,-nan,-nan,0.0357371,-nan,0.25,0.02,0.025,1
325,12,0,2,0,2,0,2,2.06413,1.12548,0.25,0.97161,0.0329625,-nan,0.0329625,-nan,-nan,-nan,0.25,0.02,0.025,1
401,13,2,0,0,0,0,2,2.28089,1.32283,0.25,0.975792,0.0177301,-nan,-nan,-nan,0.0177301,-nan,0.25,0.02,0.025,1
352,14,0,3,0,3,0,3,2.13842,1.22795,0.25,0.961141,0.0506648,-nan,0.0506648,-nan,-nan,-nan,0.25,0.02,0.025,1
333,15,1,0,0,0,0,1,2.14334,1.20358,0.25,0.962766,0.0230055,-nan,-nan,-nan,0.0230055,-nan,0.25,0.02,0.025,1
387,16,2,0,0,0,0,2,2.13142,1.23029,0.25,0.943404,0.0422739,-nan,-nan,-nan,0.0422739,-nan,0.25,0.02,0.025,1
353,17,0,1,0,1,0,1,2.09003,1.17219,0.25,0.935836,0.0179899,-nan,0.0179899,-nan,-nan,-nan,0.25,0.02,0.025,1
369,18,3,0,0,0,0,3,2.14488,1.21576,0.25,0.973737,0.0446084,-nan,-nan,-nan,0.0446084,-nan,0.25,0.02,0.025,1
359,19,1,0,0,0,0,1,2.3293,1.36413,0.25,0.997195,0.0320227,-nan,-nan,-nan,0.0320227,-nan,0.25,0.02,0.025,1
392,20,2,0,0,0,0,2,2.29171,1.3431,0.25,0.983925,0.0353217,-nan,-nan,-nan,0.0353217,-nan,0.25,0.02,0.025,1
333,21,1,0,0,0,0,1,2.12462,1.18819,0.25,0.963611,0.0271772,-nan,-nan,-nan,0.0271772,-nan,0.25,0.02,0.025,1
362,22,0,2,0,2,0,2,2.14062,1.2219,0.25,0.953913,0.0351859,-nan,0.0351859,-nan,-nan,-nan,0.25,0.02,0.025,1
366,23,5,0,0,0,0,5,2.1641,1.24904,0.25,0.949671,0.0346086,-nan,-nan,-nan,0.0346086,-nan,0.25,0.02,0.025,1
350,24,0,1,0,1,0,1,2.07758,1.11706,0.25,0.981061,0.0205424,-nan,0.0205424,-nan,-nan,-nan,0.25,0.02,0.025,1
373,25,0,1,0,1,0,1,2.15397,1.22646,0.25,0.960721,0.0332194,-nan,0.0332194,-nan,-nan,-nan,0.25,0.02,0.025,1
383,26,3,0,0,0,0,3,2.29776,1.36414,0.25,0.976069,0.0424488,-nan,-nan,-nan,0.0424488,-nan,0.25,0.02,0.025,1
345,27,2,0,0,0,0,2,2.18429,1.25029,0.25,0.941093,0.00709555,-nan,-nan,-nan,0.00709555,-nan,0.25,0.02,0.025,1
358,28,1,0,0,0,0,1,2.19198,1.23265,0.25,0.971511,0.0121749,-nan,-nan,-nan,0.0121749,-nan,0.25,0.02,0.025,1
373,29,1,0,0,0,0,1,2.25129,1.28134,0.25,0.979874,0.00991837,-nan,-nan,-nan,0.00991837,-nan,0.25,0.02,0.025,1
363,30,0,0,0,0,0,0,2.20251,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.25,0.02,0.025,1
366,31,0,1,0,1,0,1,2.2274,1.25917,0.25,0.983701,0.0154739,-nan,0.0154739,-nan,-nan,-nan,0.25,0.02,0.025,1
380,32,1,0,0,0,0,1,2.27193,1.31495,0.25,0.990137,0.0331591,-nan,-nan,-nan,0.0331591,-nan,0.25,0.02,0.025,1
381,33,0,4,0,4,0,4,2.07811,1.18392,0.25,0.964198,0.0700053,-nan,0.0700053,-nan,-nan,-nan,0.25,0.02,0.025,1
403,34,0,1,0,1,0,1,2.19522,1.24061,0.25,0.990683,0.0360713,-nan,0.0360713,-nan,-nan,-nan,0.25,0.02,0.025,1
355,35,1,0,0,0,0,1,2.16991,1.18972,0.25,0.988065,0.0078657,-nan,-nan,-nan,0.0078657,-nan,0.25,0.02,0.025,1
330,36,1,0,0,0,0,1,2.08293,1.16005,0.25,0.998968,0.0760858,-nan,-nan,-nan,0.0760858,-nan,0.25,0.02,0.025,1
356,37,0,1,0,1,0,1,2.13586,1.18944,0.25,0.973803,0.0273865,-nan,0.0273865,-nan,-nan,-nan,0.25,0.02,0.025,1
372,38,1,0,0,0,0,1,2.24888,1.30026,0.25,0.953118,0.00450148,-nan,-nan,-nan,0.00450148,-nan,0.25,0.02,0.025,1
368,39,0,1,0,1,0,1,2.29743,1.35287,0.25,0.979102,0.0345478,-nan,0.0345478,-nan,-nan,-nan,0.25,0.02,0.025,1
384,40,1,0,0,0,0,1,2.22808,1.30482,0.25,0.952131,0.0288752,-nan,-nan,-nan,0.0288752,-nan,0.25,0.02,0.025,1
377,41,0,3,0,3,0,3,2.18291,1.24294,0.25,0.976006,0.0360348,-nan,0.0360348,-nan,-nan,-nan,0.25,0.02,0.025,1
358,42,1,0,0,0,0,1,2.16986,1.23484,0.25,0.944834,0.00981498,-nan,-nan,-nan,0.00981498,-nan,0.25,0.02,0.025,1
354,43,0,1,0,1,0,1,2.17051,1.25475,0.25,0.935416,0.0196559,-nan,0.0196559,-nan,-nan,-nan,0.25,0.02,0.025,1
382,44,1,0,0,0,0,1,2.17748,1.30033,0.25,0.949808,0.0726534,-nan,-nan,-nan,0.0726534,-nan,0.25,0.02,0.025,1
340,45,0,1,0,1,0,1,2.12157,1.12937,0.25,0.993771,0.00157833,-nan,0.00157833,-nan,-nan,-nan,0.25,0.02,0.025,1
335,46,0,1,0,1,0,1,2.18137,1.2729,0.25,0.952431,0.0439543,-nan,0.0439543,-nan,-nan,-nan,0.25,0.02,0.025,1
393,47,0,4,0,4,0,4,2.17525,1.2886,0.25,0.980179,0.0935358,-nan,0.0935358,-nan,-nan,-nan,0.25,0.02,0.025,1
363,48,0,1,0,1,0,1,2.13404,1.17698,0.25,0.962979,0.00591213,-nan,0.00591213,-nan,-nan,-nan,0.25,0.02,0.025,1
366,49,0,5,0,5,0,5,2.16259,1.29509,0.25,0.921312,0.0538153,-nan,0.0538153,-nan,-nan,-nan,0.25,0.02,0.025,1
376,0,0,1,1,0,0,1,2.17856,1.23354,0,0.971907,0.0268944,0.0268944,-nan,-nan,-nan,0.0268944,0,0.04,0.025,1
385,1,1,0,0,0,0,1,2.30119,1.37377,0,0.938472,0.0110463,-nan,-nan,-nan,0.0110463,-nan,0,0.04,0.025,1
402,2,3,0,0,0,0,3,2.36143,1.43067,0,0.968776,0.0380168,-nan,-nan,-nan,0.0380168,-nan,0,0.04,0.025,1
360,3,0,1,1,0,0,1,2.27505,1.34046,0,0.974367,0.0397709,0.0397709,-nan,-nan,-nan,0.0397709,0,0.04,0.025,1
339,4,0,2,2,0,0,2,2.16311,1.23786,0,0.964539,0.0392885,0.0392885,-nan,-nan,-nan,0.0392885,0,0.04,0.025,1
334,5,1,0,0,0,0,1,2.17086,1.24497,0,0.959122,0.0332316,-nan,-nan,-nan,0.0332316,-nan,0,0.04,0.025,1
373,6,0,0,0,0,0,0,2.16674,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0.04,0.025,1
353,7,0,1,1,0,0,1,2.22125,1.29005,0,0.969136,0.0379347,0.0379347,-nan,-nan,-nan,0.0379347,0,0.04,0.025,1
363,8,0,1,1,0,0,1,2.15929,1.22953,0,0.932375,0.00261551,0.00261551,-nan,-nan,-nan,0.00261551,0,0.04,0.025,1
361,9,0,1,1,0,0,1,2.18314,1.26743,0,0.94214,0.0264355,0.0264355,-nan,-nan,-nan,0.0264355,0,0.04,0.025,1
358,10,0,2,2,0,0,2,2.21441,1.28132,0,0.975384,0.0422969,0.0422969,-nan,-nan,-nan,0.0422969,0,0.04,0.025,1
406,11,0,1,1,0,0,1,2.26312,1.32348,0,0.95392,0.0142807,0.0142807,-nan,-nan,-nan,0.0142807,0,0.04,0.025,1
323,12,0,1,1,0,0,1,2.07662,1.17656,0,0.942335,0.0422775,0.0422775,-nan,-nan,-nan,0.0422775,0,0.04,0.025,1
351,13,1,0,0,0,0,1,2.26896,1.32648,0,0.975992,0.0335124,-nan,-nan,-nan,0.0335124,-nan,0,0.04,0.025,1
363,14,2,0,0,0,0,2,2.23102,1.31757,0,0.938471,0.0250193,-nan,-nan,-nan,0.0250193,-nan,0,0.04,0.025,1
365,15,0,1,1,0,0,1,2.11214,1.22866,0,0.940228,0.056748,0.056748,-nan,-nan,-nan,0.056748,0,0.04,0.025,1
372,16,0,3,3,0,0,3,2.28299,1.36204,0,0.959483,0.0385257,0.0385257,-nan,-nan,-nan,0.0385257,0,0.04,0.025,1
376,17,0,0,0,0,0,0,2.26702,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0.04,0.025,1
406,18,1,0,0,0,0,1,2.22356,1.30241,0,0.939982,0.0188336,-nan,-nan,-nan,0.0188336,-nan,0,0.04,0.025,1
351,19,0,2,2,0,0,2,2.21426,1.29131,0,0.985934,0.0629758,0.0629758,-nan,-nan,-nan,0.0629758,0,0.04,0.025,1
368,20,0,1,1,0,0,1,2.18865,1.26217,0,0.992569,0.0660878,0.0660878,-nan,-nan,-nan,0.0660878,0,0.04,0.025,1
362,21,4,0,0,0,0,4,2.29305,1.31496,0,0.992401,0.0143128,-nan,-nan,-nan,0.0143128,-nan,0,0.04,0.025,1
367,22,0,1,1,0,0,1,2.27673,1.38077,0,0.919937,0.0239735,0.0239735,-nan,-nan,-nan,0.0239735,0,0.04,0.025,1
366,23,2,0,0,0,0,2,2.25936,1.32551,0,0.965092,0.0312414,-nan,-nan,-nan,0.0312414,-nan,0,0.04,0.025,1
359,24,1,0,0,0,0,1,2.20486,1.30303,0,0.939273,0.0374429,-nan,-nan,-nan,0.0374429,-nan,0,0.04,0.025,1
349,25,0,0,0,0,0,0,2.15961,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0.04,0.025,1
336,26,0,1,1,0,0,1,2.15351,1.22564,0,0.949294,0.021419,0.021419,-nan,-nan,-nan,0.021419,0,0.04,0.025,1
363,27,0,2,2,0,0,2,2.27038,1.29772,0,0.984283,0.011625,0.011625,-nan,-nan,-nan,0.011625,0,0.04,0.025,1
383,28,0,3,3,0,0,3,2.22099,1.27762,0,0.970402,0.0270241,0.0270241,-nan,-nan,-nan,0.0270241,0,0.04,0.025,1
373,29,1,0,0,0,0,1,2.32058,1.35998,0,0.989402,0.0288057,-nan,-nan,-nan,0.0288057,-nan,0,0.04,0.025,1
410,30,1,0,0,0,0,1,2.29372,1.34557,0,0.979117,0.0309753,-nan,-nan,-nan,0.0309753,-nan,0,0.04,0.025,1
373,31,1,0,0,0,0,1,2.2571,1.30797,0,0.993209,0.0440813,-nan,-nan,-nan,0.0440813,-nan,0,0.04,0.025,1
384,32,0,1,1,0,0,1,2.27579,1.32384,0,0.976482,0.0245388,0.0245388,-nan,-nan,-nan,0.0245388,0,0.04,0.025,1
363,33,1,0,0,0,0,1,2.18621,1.26907,0,0.941341,0.0242086,-nan,-nan,-nan,0.0242086,-nan,0,0.04,0.025,1
392,34,1,0,0,0,0,1,2.26734,1.30843,0,0.962665,0.00375396,-nan,-nan,-nan,0.00375396,-nan,0,0.04,0.025,1
392,35,0,2,2,0,0,2,2.32374,1.39477,0,0.957078,0.0281152,0.0281152,-nan,-nan,-nan,0.0281152,0,0.04,0.025,1
376,36,2,0,0,0,0,2,2.31702,1.41666,0,0.982759,0.0824033,-nan,-nan,-nan,0.0824033,-nan,0,0.04,0.025,1
377,37,0,4,4,0,0,4,2.21479,1.30727,0,0.958663,0.0511446,0.0511446,-nan,-nan,-nan,0.0511446,0,0.04,0.025,1
395,38,0,1,1,0,0,1,2.22352,1.31453,0,0.959472,0.0504838,0.0504838,-nan,-nan,-nan,0.0504838,0,0.04,0.025,1
376,39,2,0,0,0,0,2,2.23237,1.2902,0,0.984673,0.0424981,-nan,-nan,-nan,0.0424981,-nan,0,0.04,0.025,1
360,40,1,0,0,0,0,1,2.26681,1.33695,0,0.987997,0.0581396,-nan,-nan,-nan,0.0581396,-nan,0,0.04,0.025,1
345,41,0,1,1,0,0,1,2.02944,1.11662,0,0.92067,0.00785097,0.00785097,-nan,-nan,-nan,0.00785097,0,0.04,0.025,1
378,42,0,5,5,0,0,5,2.23248,1.29705,0,0.968544,0.0331156,0.0331156,-nan,-nan,-nan,0.0331156,0,0.04,0.025,1
358,43,1,0,0,0,0,1,2.12509,1.20588,0,0.9464,0.0271905,-nan,-nan,-nan,0.0271905,-nan,0,0.04,0.025,1
412,44,2,0,0,0,0,2,2.32987,1.37221,0,0.980503,0.0228361,-nan,-nan,-nan,0.0228361,-nan,0,0.04,0.025,1
376,45,1,0,0,0,0,1,2.26742,1.37346,0,0.951494,0.0575341,-nan,-nan,-nan,0.0575341,-nan,0,0.04,0.025,1
366,46,3,0,0,0,0,3,2.16487,1.24492,0,0.941501,0.0215534,-nan,-nan,-nan,0.0215534,-nan,0,0.04,0.025,1
364,47,0,0,0,0,0,0,2.23853,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0.04,0.025,1
304,48,1,0,0,0,0,1,2.10399,1.13033,0,0.978566,0.00490675,-nan,-nan,-nan,0.00490675,-nan,0,0.04,0.025,1
361,49,0,1,1,0,0,1,2.27051,1.33906,0,0.939793,0.00833927,0.00833927,-nan,-nan,-nan,0.00833927,0,0.04,0.025,1
365,0,0,1,0,1,0,1,2.24332,1.31741,0.25,0.967658,0.0417525,-nan,0.0417525,-nan,-nan,-nan,0.25,0.04,0.025,1
383,1,2,0,0,0,0,2,2.25204,1.33857,0.25,0.959262,0.0457899,-nan,-nan,-nan,0.0457899,-nan,0.25,0.04,0.025,1
365,2,0,1,0,1,0,1,2.26481,1.29687,0.25,0.979578,0.0116406,-nan,0.0116406,-nan,-nan,-nan,0.25,0.04,0.025,1
389,3,1,0,0,0,0,1,2.31124,1.35727,0.25,0.962871,0.00889541,-nan,-nan,-nan,0.00889541,-nan,0.25,0.04,0.025,1
392,4,0,1,0,1,0,1,2.21571,1.27341,0.25,0.987619,0.045321,-nan,0.045321,-nan,-nan,-nan,0.25,0.04,0.025,1
347,5,2,0,0,0,0,2,2.22522,1.34752,0.25,0.927025,0.0493315,-nan,-nan,-nan,0.0493315,-nan,0.25,0.04,0.025,1
395,6,1,0,0,0,0,1,2.28647,1.34533,0.25,0.94812,0.00698185,-nan,-nan,-nan,0.00698185,-nan,0.25,0.04,0.025,1
342,7,0,1,0,1,0,1,2.1991,1.252,0.25,0.960524,0.013424,-nan,0.013424,-nan,-nan,-nan,0.25,0.04,0.025,1
368,8,0,0,0,0,0,0,2.16731,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.25,0.04,0.025,1
360,9,0,1,0,1,0,1,2.23304,1.29,0.25,0.99158,0.0485364,-nan,0.0485364,-nan,-nan,-nan,0.25,0.04,0.025,1
371,10,2,0,0,0,0,2,2.2445,1.32678,0.25,0.943649,0.0259287,-nan,-nan,-nan,0.0259287,-nan,0.25,0.04,0.025,1
369,11,0,2,0,2,0,2,2.18884,1.25613,0.25,0.980059,0.0473496,-nan,0.0473496,-nan,-nan,-nan,0.25,0.04,0.025,1
342,12,3,0,0,0,0,3,2.03796,1.1425,0.25,0.985871,0.0904148,-nan,-nan,-nan,0.0904148,-nan,0.25,0.04,0.025,1
403,13,0,1,0,1,0,1,2.2362,1.30895,0.25,0.992608,0.0653568,-nan,0.0653568,-nan,-nan,-nan,0.25,0.04,0.025,1
355,14,0,1,0,1,0,1,2.15722,1.23806,0.25,0.922907,0.00375481,-nan,0.00375481,-nan,-nan,-nan,0.25,0.04,0.025,1
370,15,0,2,0,2,0,2,2.14728,1.21698,0.25,0.987633,0.0573318,-nan,0.0573318,-nan,-nan,-nan,0.25,0.04,0.025,1
399,16,0,4,0,4,0,4,2.32428,1.42777,0.25,0.939731,0.043223,-nan,0.043223,-nan,-nan,-nan,0.25,0.04,0.025,1
368,17,0,3,0,3,0,3,2.11779,1.22081,0.25,0.973688,0.0767046,-nan,0.0767046,-nan,-nan,-nan,0.25,0.04,0.025,1
385,18,0,1,0,1,0,1,2.18474,1.22733,0.25,0.991514,0.0341034,-nan,0.0341034,-nan,-nan,-nan,0.25,0.04,0.025,1
376,19,0,1,0,1,0,1,2.28593,1.34525,0.25,0.950931,0.0102495,-nan,0.0102495,-nan,-nan,-nan,0.25,0.04,0.025,1
370,20,0,1,0,1,0,1,2.18049,1.22591,0.25,0.989267,0.0346878,-nan,0.0346878,-nan,-nan,-nan,0.25,0.04,0.025,1
360,21,1,0,0,0,0,1,2.19624,1.2511,0.25,0.981897,0.0367522,-nan,-nan,-nan,0.0367522,-nan,0.25,0.04,0.025,1
428,22,0,1,0,1,0,1,2.3738,1.46236,0.25,0.940632,0.0291944,-nan,0.0291944,-nan,-nan,-nan,0.25,0.04,0.025,1
383,23,2,0,0,0,0,2,2.24068,1.31462,0.25,0.979351,0.053292,-nan,-nan,-nan,0.053292,-nan,0.25,0.04,0.025,1
390,24,0,2,0,2,0,2,2.22267,1.3251,0.25,0.953458,0.0558848,-nan,0.0558848,-nan,-nan,-nan,0.25,0.04,0.025,1
397,25,0,2,0,2,0,2,2.31493,1.33791,0.25,0.993099,0.0160787,-nan,0.0160787,-nan,-nan,-nan,0.25,0.04,0.025,1
370,26,0,0,0,0,0,0,2.24511,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.25,0.04,0.025,1
343,27,1,0,0,0,0,1,2.14168,1.18336,0.25,0.97999,0.0216662,-nan,-nan,-nan,0.0216662,-nan,0.25,0.04,0.025,1
326,28,1,0,0,0,0,1,2.12231,1.15876,0.25,0.981358,0.0178084,-nan,-nan,-nan,0.0178084,-nan,0.25,0.04,0.025,1
380,29,0,1,0,1,0,1,2.2766,1.29086,0.25,0.987631,0.00188884,-nan,0.00188884,-nan,-nan,-nan,0.25,0.04,0.025,1
360,30,0,1,0,1,0,1,2.27044,1.33124,0.25,0.947536,0.00834098,-nan,0.00834098,-nan,-nan,-nan,0.25,0.04,0.025,1
351,31,1,0,0,0,0,1,2.16689,1.21209,0.25,0.965846,0.0110459,-nan,-nan,-nan,0.0110459,-nan,0.25,0.04,0.025,1
406,32,2,0,0,0,0,2,2.23514,1.30625,0.25,0.965772,0.0368824,-nan,-nan,-nan,0.0368824,-nan,0.25,0.04,0.025,1
