Time,Rep,PopSizeF,PopSizeM,PopSizeM_Maj,PopSizeM_Min,PopSizeM_Juv,PopSize,CurrentEnv,avg_env,avg_thr,avg_res,avg_condition,avg_majM_condition,avg_minM_condition,avg_juvM_condition,avg_F_condition,avg_majM_display,iniT,MRate,MStdDev,Extinction
365,13,4,0,0,0,0,4,2.16752,1.2471,0,0.964854,0.0444385,-nan,-nan,-nan,0.0444385,-nan,0,0.02,0.02,1
361,14,0,1,1,0,0,1,2.11157,1.16121,0,0.972741,0.0223826,0.0223826,-nan,-nan,-nan,0.0223826,0,0.02,0.02,1
371,15,0,0,0,0,0,0,2.21422,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0.02,0.02,1
380,16,1,0,0,0,0,1,2.19007,1.24969,0,0.974011,0.0336277,-nan,-nan,-nan,0.0336277,-nan,0,0.02,0.02,1
355,17,2,0,0,0,0,2,2.17037,1.2214,0,0.980367,0.0313955,-nan,-nan,-nan,0.0313955,-nan,0,0.02,0.02,1
347,18,0,2,2,0,0,2,2.23063,1.29812,0,0.990839,0.0583207,0.0583207,-nan,-nan,-nan,0.0583207,0,0.02,0.02,1
348,19,2,0,0,0,0,2,2.2591,1.31877,0,0.994013,0.053683,-nan,-nan,-nan,0.053683,-nan,0,0.02,0.02,1
362,20,0,1,1,0,0,1,2.208,1.29975,0,0.929976,0.0217285,0.0217285,-nan,-nan,-nan,0.0217285,0,0.02,0.02,1
356,21,0,3,3,0,0,3,2.18281,1.25453,0,0.976172,0.0478948,0.0478948,-nan,-nan,-nan,0.0478948,0,0.02,0.02,1
400,22,1,0,0,0,0,1,2.38562,1.44239,0,0.964825,0.0215971,-nan,-nan,-nan,0.0215971,-nan,0,0.02,0.02,1
368,23,0,0,0,0,0,0,2.15669,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0.02,0.02,1
381,24,0,2,2,0,0,2,2.19905,1.26427,0,0.977811,0.0430319,0.0430319,-nan,-nan,-nan,0.0430319,0,0.02,0.02,1
363,25,0,1,1,0,0,1,2.19259,1.2223,0,0.975839,0.00555176,0.00555176,-nan,-nan,-nan,0.00555176,0,0.02,0.02,1
355,26,0,3,3,0,0,3,2.14592,1.19141,0,0.979548,0.0250352,0.0250352,-nan,-nan,-nan,0.0250352,0,0.02,0.02,1
377,27,1,0,0,0,0,1,2.29249,1.4183,0,0.939518,0.0653367,-nan,-nan,-nan,0.0653367,-nan,0,0.02,0.02,1
346,28,1,0,0,0,0,1,2.12196,1.17579,0,0.991849,0.0456879,-nan,-nan,-nan,0.0456879,-nan,0,0.02,0.02,1
356,29,0,2,2,0,0,2,2.12389,1.22181,0,0.936529,0.0344441,0.0344441,-nan,-nan,-nan,0.0344441,0,0.02,0.02,1
416,30,0,1,1,0,0,1,2.35205,1.4065,0,0.992656,0.0471029,0.0471029,-nan,-nan,-nan,0.0471029,0,0.02,0.02,1
362,31,0,1,1,0,0,1,2.15654,1.20979,0,0.95469,0.00794224,0.00794224,-nan,-nan,-nan,0.00794224,0,0.02,0.02,1
345,32,1,0,0,0,0,1,2.23982,1.30979,0,0.963413,0.0333885,-nan,-nan,-nan,0.0333885,-nan,0,0.02,0.02,1
362,33,3,0,0,0,0,3,2.17699,1.25428,0,0.948862,0.0261559,-nan,-nan,-nan,0.0261559,-nan,0,0.02,0.02,1
353,34,1,0,0,0,0,1,2.24088,1.33733,0,0.920055,0.0165032,-nan,-nan,-nan,0.0165032,-nan,0,0.02,0.02,1
370,35,1,0,0,0,0,1,2.27721,1.32502,0,0.952363,0.000169892,-nan,-nan,-nan,0.000169892,-nan,0,0.02,0.02,1
383,36,2,0,0,0,0,2,2.26808,1.3299,0,0.950764,0.0125895,-nan,-nan,-nan,0.0125895,-nan,0,0.02,0.02,1
341,37,1,0,0,0,0,1,2.11988,1.15464,0,0.975849,0.0106116,-nan,-nan,-nan,0.0106116,-nan,0,0.02,0.02,1
378,38,1,0,0,0,0,1,2.19874,1.26297,0,0.998102,0.062331,-nan,-nan,-nan,0.062331,-nan,0,0.02,0.02,1
361,39,1,0,0,0,0,1,2.12265,1.1731,0,0.951471,0.00192507,-nan,-nan,-nan,0.00192507,-nan,0,0.02,0.02,1
336,40,2,0,0,0,0,2,2.08272,1.18617,0,0.96426,0.0677069,-nan,-nan,-nan,0.0677069,-nan,0,0.02,0.02,1
368,41,7,0,0,0,0,7,2.20052,1.26948,0,0.980464,0.0494236,-nan,-nan,-nan,0.0494236,-nan,0,0.02,0.02,1
338,42,0,0,0,0,0,0,2.1717,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0.02,0.02,1
347,43,1,0,0,0,0,1,2.13253,1.23943,0,0.910226,0.0171267,-nan,-nan,-nan,0.0171267,-nan,0,0.02,0.02,1
380,44,0,0,0,0,0,0,2.27862,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0.02,0.02,1
378,45,1,0,0,0,0,1,2.26307,1.30547,0,0.967914,0.0103188,-nan,-nan,-nan,0.0103188,-nan,0,0.02,0.02,1
370,46,1,0,0,0,0,1,2.20709,1.26848,0,0.990734,0.0521222,-nan,-nan,-nan,0.0521222,-nan,0,0.02,0.02,1
388,47,1,0,0,0,0,1,2.13085,1.21556,0,0.990201,0.074907,-nan,-nan,-nan,0.074907,-nan,0,0.02,0.02,1
376,48,2,0,0,0,0,2,2.25566,1.30314,0,0.962166,0.00964585,-nan,-nan,-nan,0.00964585,-nan,0,0.02,0.02,1
373,49,2,0,0,0,0,2,2.2267,1.24433,0,0.995324,0.0129561,-nan,-nan,-nan,0.0129561,-nan,0,0.02,0.02,1
388,0,0,4,0,4,0,4,2.23379,1.29665,0.25,0.99509,0.057946,-nan,0.057946,-nan,-nan,-nan,0.25,0.02,0.02,1
340,1,1,0,0,0,0,1,2.18826,1.26602,0.25,0.92975,0.00751106,-nan,-nan,-nan,0.00751106,-nan,0.25,0.02,0.02,1
334,2,0,2,0,2,0,2,2.15455,1.20462,0.25,0.970887,0.0209595,-nan,0.0209595,-nan,-nan,-nan,0.25,0.02,0.02,1
374,3,1,0,0,0,0,1,2.20477,1.29246,0.25,0.969037,0.0567297,-nan,-nan,-nan,0.0567297,-nan,0.25,0.02,0.02,1
343,4,3,0,0,0,0,3,2.14757,1.20458,0.25,0.971662,0.0286742,-nan,-nan,-nan,0.0286742,-nan,0.25,0.02,0.02,1
344,5,0,0,0,0,0,0,2.22451,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.25,0.02,0.02,1
327,6,0,1,0,1,0,1,2.15491,1.22536,0.25,0.985543,0.0559905,-nan,0.0559905,-nan,-nan,-nan,0.25,0.02,0.02,1
372,7,0,1,0,1,0,1,2.34267,1.3673,0.25,0.977805,0.00242852,-nan,0.00242852,-nan,-nan,-nan,0.25,0.02,0.02,1
368,8,0,2,0,2,0,2,2.18661,1.24429,0.25,0.972481,0.0301531,-nan,0.0301531,-nan,-nan,-nan,0.25,0.02,0.02,1
339,9,0,2,0,2,0,2,2.12856,1.21978,0.25,0.976992,0.0682063,-nan,0.0682063,-nan,-nan,-nan,0.25,0.02,0.02,1
358,10,0,0,0,0,0,0,2.22201,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.25,0.02,0.02,1
344,11,1,0,0,0,0,1,2.13806,1.21007,0.25,0.999878,0.0718892,-nan,-nan,-nan,0.0718892,-nan,0.25,0.02,0.02,1
354,12,1,0,0,0,0,1,2.17728,1.22443,0.25,0.967682,0.0148379,-nan,-nan,-nan,0.0148379,-nan,0.25,0.02,0.02,1
373,13,0,1,0,1,0,1,2.20789,1.27251,0.25,0.988141,0.0527584,-nan,0.0527584,-nan,-nan,-nan,0.25,0.02,0.02,1
354,14,0,2,0,2,0,2,2.10453,1.19169,0.25,0.975736,0.0628953,-nan,0.0628953,-nan,-nan,-nan,0.25,0.02,0.02,1
352,15,1,0,0,0,0,1,2.16285,1.21755,0.25,0.967315,0.0220091,-nan,-nan,-nan,0.0220091,-nan,0.25,0.02,0.02,1
372,16,0,3,0,3,0,3,2.20463,1.27498,0.25,0.95363,0.0239803,-nan,0.0239803,-nan,-nan,-nan,0.25,0.02,0.02,1
342,17,1,0,0,0,0,1,2.13927,1.20023,0.25,0.94217,0.00313103,-nan,-nan,-nan,0.00313103,-nan,0.25,0.02,0.02,1
361,18,0,1,0,1,0,1,2.1902,1.2387,0.25,0.994106,0.0426046,-nan,0.0426046,-nan,-nan,-nan,0.25,0.02,0.02,1
353,19,0,2,0,2,0,2,2.21394,1.3065,0.25,0.918977,0.0115386,-nan,0.0115386,-nan,-nan,-nan,0.25,0.02,0.02,1
371,20,0,3,0,3,0,3,2.2354,1.2831,0.25,0.966102,0.0137985,-nan,0.0137985,-nan,-nan,-nan,0.25,0.02,0.02,1
369,21,0,3,0,3,0,3,2.18991,1.27766,0.25,0.945933,0.033688,-nan,0.033688,-nan,-nan,-nan,0.25,0.02,0.02,1
333,22,0,6,0,6,0,6,2.11308,1.21215,0.25,0.951254,0.0503283,-nan,0.0503283,-nan,-nan,-nan,0.25,0.02,0.02,1
391,23,0,1,0,1,0,1,2.28388,1.32306,0.25,0.970327,0.00950217,-nan,0.00950217,-nan,-nan,-nan,0.25,0.02,0.02,1
350,24,1,0,0,0,0,1,2.1281,1.18062,0.25,0.958904,0.0114287,-nan,-nan,-nan,0.0114287,-nan,0.25,0.02,0.02,1
372,25,0,1,0,1,0,1,2.20237,1.27941,0.25,0.957852,0.0348862,-nan,0.0348862,-nan,-nan,-nan,0.25,0.02,0.02,1
363,26,1,0,0,0,0,1,2.11912,1.17431,0.25,0.984126,0.0393139,-nan,-nan,-nan,0.0393139,-nan,0.25,0.02,0.02,1
361,27,0,2,0,2,0,2,2.0994,1.18137,0.25,0.95955,0.0415204,-nan,0.0415204,-nan,-nan,-nan,0.25,0.02,0.02,1
342,28,2,0,0,0,0,2,2.11245,1.19475,0.25,0.94864,0.0309417,-nan,-nan,-nan,0.0309417,-nan,0.25,0.02,0.02,1
360,29,0,3,0,3,0,3,2.25376,1.28815,0.25,0.985933,0.0203227,-nan,0.0203227,-nan,-nan,-nan,0.25,0.02,0.02,1
354,30,2,0,0,0,0,2,2.14032,1.19849,0.25,0.96795,0.026121,-nan,-nan,-nan,0.026121,-nan,0.25,0.02,0.02,1
385,31,0,0,0,0,0,0,2.22414,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.25,0.02,0.02,1
358,32,2,0,0,0,0,2,2.15138,1.23455,0.25,0.974635,0.0578001,-nan,-nan,-nan,0.0578001,-nan,0.25,0.02,0.02,1
375,33,0,1,0,1,0,1,2.14257,1.219,0.25,0.99243,0.0688618,-nan,0.0688618,-nan,-nan,-nan,0.25,0.02,0.02,1
360,34,4,0,0,0,0,4,2.14183,1.21921,0.25,0.948805,0.0261816,-nan,-nan,-nan,0.0261816,-nan,0.25,0.02,0.02,1
363,35,0,0,0,0,0,0,2.20826,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.25,0.02,0.02,1
352,36,0,1,0,1,0,1,2.11585,1.19337,0.25,0.98066,0.0581894,-nan,0.0581894,-nan,-nan,-nan,0.25,0.02,0.02,1
357,37,0,0,0,0,0,0,2.09526,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.25,0.02,0.02,1
356,38,0,1,0,1,0,1,2.21015,1.27425,0.25,0.940091,0.00418828,-nan,0.00418828,-nan,-nan,-nan,0.25,0.02,0.02,1
363,39,0,1,0,1,0,1,2.17971,1.209,0.25,0.979461,0.00874908,-nan,0.00874908,-nan,-nan,-nan,0.25,0.02,0.02,1
313,40,0,2,0,2,0,2,2.10806,1.1719,0.25,0.964909,0.0287479,-nan,0.0287479,-nan,-nan,-nan,0.25,0.02,0.02,1
338,41,0,0,0,0,0,0,2.13313,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.25,0.02,0.02,1
372,42,0,1,0,1,0,1,2.17378,1.24993,0.25,0.953613,0.0297554,-nan,0.0297554,-nan,-nan,-nan,0.25,0.02,0.02,1
339,43,2,0,0,0,0,2,2.09369,1.15586,0.25,0.972543,0.0347148,-nan,-nan,-nan,0.0347148,-nan,0.25,0.02,0.02,1
347,44,0,0,0,0,0,0,2.20948,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.25,0.02,0.02,1
365,45,0,6,0,6,0,6,2.19103,1.27404,0.25,0.960415,0.0434279,-nan,0.0434279,-nan,-nan,-nan,0.25,0.02,0.02,1
350,46,0,2,0,2,0,2,2.16536,1.21542,0.25,0.970192,0.0202509,-nan,0.0202509,-nan,-nan,-nan,0.25,0.02,0.02,1
349,47,0,3,0,3,0,3,2.17213,1.23918,0.25,0.975022,0.0420652,-nan,0.0420652,-nan,-nan,-nan,0.25,0.02,0.02,1
394,48,1,0,0,0,0,1,2.17849,1.23957,0.25,0.942414,0.0034946,-nan,-nan,-nan,0.0034946,-nan,0.25,0.02,0.02,1
352,49,0,1,0,1,0,1,2.12305,1.19664,0.25,0.981439,0.0550287,-nan,0.0550287,-nan,-nan,-nan,0.25,0.02,0.02,1
418,0,2,0,0,0,0,2,2.32153,1.39799,0,0.951617,0.0280791,-nan,-nan,-nan,0.0280791,-nan,0,0.04,0.02,1
350,1,1,0,0,0,0,1,2.16475,1.25341,0,0.97341,0.0620688,-nan,-nan,-nan,0.0620688,-nan,0,0.04,0.02,1
347,2,0,3,3,0,0,3,2.12653,1.1944,0,0.978957,0.0468257,0.0468257,-nan,-nan,-nan,0.0468257,0,0.04,0.02,1
361,3,1,0,0,0,0,1,2.20407,1.29278,0,0.979885,0.0685953,-nan,-nan,-nan,0.0685953,-nan,0,0.04,0.02,1
348,4,1,0,0,0,0,1,2.13451,1.19541,0,0.958301,0.0192007,-nan,-nan,-nan,0.0192007,-nan,0,0.04,0.02,1
333,5,1,0,0,0,0,1,2.12395,1.18779,0,0.966062,0.0299094,-nan,-nan,-nan,0.0299094,-nan,0,0.04,0.02,1
385,6,0,2,2,0,0,2,2.26792,1.32114,0,0.968544,0.0217635,0.0217635,-nan,-nan,-nan,0.0217635,0,0.04,0.02,1
377,7,0,1,1,0,0,1,2.31175,1.35517,0,0.993683,0.0371044,0.0371044,-nan,-nan,-nan,0.0371044,0,0.04,0.02,1
345,8,0,4,4,0,0,4,2.16633,1.24956,0,0.976278,0.0595118,0.0595118,-nan,-nan,-nan,0.0595118,0,0.04,0.02,1
382,9,0,1,1,0,0,1,2.27433,1.3317,0,0.943153,0.000530252,0.000530252,-nan,-nan,-nan,0.000530252,0,0.04,0.02,1
379,10,0,1,1,0,0,1,2.20486,1.28976,0,0.977584,0.0624812,0.0624812,-nan,-nan,-nan,0.0624812,0,0.04,0.02,1
356,11,0,0,0,0,0,0,2.18489,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0.04,0.02,1
366,12,1,0,0,0,0,1,2.12135,1.20436,0,0.949356,0.0323685,-nan,-nan,-nan,0.0323685,-nan,0,0.04,0.02,1
392,13,3,0,0,0,0,3,2.1723,1.24784,0,0.947803,0.0233373,-nan,-nan,-nan,0.0233373,-nan,0,0.04,0.02,1
359,14,7,0,0,0,0,7,2.18503,1.25255,0,0.970005,0.0375274,-nan,-nan,-nan,0.0375274,-nan,0,0.04,0.02,1
365,15,1,0,0,0,0,1,2.21325,1.26076,0,0.980156,0.0276589,-nan,-nan,-nan,0.0276589,-nan,0,0.04,0.02,1
349,16,2,0,0,0,0,2,2.15149,1.22578,0,0.957088,0.0313768,-nan,-nan,-nan,0.0313768,-nan,0,0.04,0.02,1
336,17,2,0,0,0,0,2,2.10086,1.17457,0,0.982324,0.0560388,-nan,-nan,-nan,0.0560388,-nan,0,0.04,0.02,1
359,18,0,1,1,0,0,1,2.12135,1.25329,0,0.988565,0.120504,0.120504,-nan,-nan,-nan,0.120504,0,0.04,0.02,1
378,19,2,0,0,0,0,2,2.19995,1.25491,0,0.97701,0.0319682,-nan,-nan,-nan,0.0319682,-nan,0,0.04,0.02,1
370,20,0,1,1,0,0,1,2.23806,1.29979,0,0.943749,0.00547993,0.00547993,-nan,-nan,-nan,0.00547993,0,0.04,0.02,1
388,21,0,1,1,0,0,1,2.20961,1.3053,0,0.96342,0.0591105,0.0591105,-nan,-nan,-nan,0.0591105,0,0.04,0.02,1
356,22,0,1,1,0,0,1,2.07377,1.10363,0,0.996723,0.0265883,0.0265883,-nan,-nan,-nan,0.0265883,0,0.04,0.02,1
372,23,0,2,2,0,0,2,2.21202,1.29499,0,0.953628,0.036594,0.036594,-nan,-nan,-nan,0.036594,0,0.04,0.02,1
385,24,1,0,0,0,0,1,2.24582,1.30364,0,0.997615,0.0554421,-nan,-nan,-nan,0.0554421,-nan,0,0.04,0.02,1
339,25,1,0,0,0,0,1,2.25687,1.29278,0,0.965833,0.00173537,-nan,-nan,-nan,0.00173537,-nan,0,0.04,0.02,1
348,26,1,0,0,0,0,1,2.17427,1.26461,0,0.966422,0.0567614,-nan,-nan,-nan,0.0567614,-nan,0,0.04,0.02,1
365,27,0,3,3,0,0,3,2.25174,1.29543,0,0.979875,0.0235639,0.0235639,-nan,-nan,-nan,0.0235639,0,0.04,0.02,1
335,28,1,0,0,0,0,1,2.23849,1.2922,0,0.95647,0.0101854,-nan,-nan,-nan,0.0101854,-nan,0,0.04,0.02,1
364,29,0,2,2,0,0,2,2.19349,1.24838,0,0.971387,0.0262846,0.0262846,-nan,-nan,-nan,0.0262846,0,0.04,0.02,1
363,30,0,1,1,0,0,1,2.1829,1.22917,0,0.966598,0.0128709,0.0128709,-nan,-nan,-nan,0.0128709,0,0.04,0.02,1
352,31,4,0,0,0,0,4,2.22558,1.31198,0,0.950388,0.0367902,-nan,-nan,-nan,0.0367902,-nan,0,0.04,0.02,1
317,32,6,0,0,0,0,6,2.15912,1.224,0,0.964648,0.0295325,-nan,-nan,-nan,0.0295325,-nan,0,0.04,0.02,1
359,33,2,0,0,0,0,2,2.10934,1.20044,0,0.91938,0.0104788,-nan,-nan,-nan,0.0104788,-nan,0,0.04,0.02,1
357,34,4,0,0,0,0,4,2.18441,1.28618,0,0.954956,0.0567285,-nan,-nan,-nan,0.0567285,-nan,0,0.04,0.02,1
378,35,2,0,0,0,0,2,2.19735,1.24359,0,0.966464,0.0126995,-nan,-nan,-nan,0.0126995,-nan,0,0.04,0.02,1
351,36,2,0,0,0,0,2,2.14135,1.22112,0,0.967057,0.0468327,-nan,-nan,-nan,0.0468327,-nan,0,0.04,0.02,1
349,37,4,0,0,0,0,4,2.06676,1.16191,0,0.937868,0.0330222,-nan,-nan,-nan,0.0330222,-nan,0,0.04,0.02,1
353,38,0,3,3,0,0,3,2.15538,1.23135,0,0.970871,0.0468456,0.0468456,-nan,-nan,-nan,0.0468456,0,0.04,0.02,1
387,39,1,0,0,0,0,1,2.24521,1.29818,0,0.958624,0.0115987,-nan,-nan,-nan,0.0115987,-nan,0,0.04,0.02,1
337,40,2,0,0,0,0,2,2.15155,1.18979,0,0.985368,0.023612,-nan,-nan,-nan,0.023612,-nan,0,0.04,0.02,1
358,41,0,0,0,0,0,0,2.21539,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0.04,0.02,1
362,42,2,0,0,0,0,2,2.25352,1.29994,0,0.973311,0.0197275,-nan,-nan,-nan,0.0197275,-nan,0,0.04,0.02,1
362,43,0,1,1,0,0,1,2.16362,1.217,0,0.966446,0.0198338,0.0198338,-nan,-nan,-nan,0.0198338,0,0.04,0.02,1
357,44,0,2,2,0,0,2,2.19741,1.26436,0,0.982298,0.0492492,0.0492492,-nan,-nan,-nan,0.0492492,0,0.04,0.02,1
369,45,6,0,0,0,0,6,2.20654,1.27619,0,0.969958,0.0396157,-nan,-nan,-nan,0.0396157,-nan,0,0.04,0.02,1
376,46,0,2,2,0,0,2,2.28912,1.35712,0,0.975671,0.0436783,0.0436783,-nan,-nan,-nan,0.0436783,0,0.04,0.02,1
354,47,0,1,1,0,0,1,2.20825,1.26037,0,0.963338,0.0154573,0.0154573,-nan,-nan,-nan,0.0154573,0,0.04,0.02,1
370,48,0,1,1,0,0,1,2.31113,1.32731,0,0.999805,0.0159806,0.0159806,-nan,-nan,-nan,0.0159806,0,0.04,0.02,1
340,49,4,0,0,0,0,4,2.1976,1.26657,0,0.973248,0.0422207,-nan,-nan,-nan,0.0422207,-nan,0,0.04,0.02,1
379,0,1,0,0,0,0,1,2.21046,1.25027,0.25,0.975062,0.0148804,-nan,-nan,-nan,0.0148804,-nan,0.25,0.04,0.02,1
360,1,1,0,0,0,0,1,2.14976,1.21549,0.25,0.937568,0.0032979,-nan,-nan,-nan,0.0032979,-nan,0.25,0.04,0.02,1
332,2,4,0,0,0,0,4,2.23419,1.26318,0.25,0.980587,0.00957011,-nan,-nan,-nan,0.00957011,-nan,0.25,0.04,0.02,1
386,3,2,0,0,0,0,2,2.18048,1.22437,0.25,0.972349,0.0162481,-nan,-nan,-nan,0.0162481,-nan,0.25,0.04,0.02,1
373,4,1,0,0,0,0,1,2.12328,1.13956,0.25,0.986267,0.00255091,-nan,-nan,-nan,0.00255091,-nan,0.25,0.04,0.02,1
345,5,2,0,0,0,0,2,2.15206,1.2157,0.25,0.96054,0.0241808,-nan,-nan,-nan,0.0241808,-nan,0.25,0.04,0.02,1
365,6,0,2,0,2,0,2,2.20902,1.26968,0.25,0.964275,0.0249363,-nan,0.0249363,-nan,-nan,-nan,0.25,0.04,0.02,1
349,7,0,4,0,4,0,4,2.08746,1.20021,0.25,0.962689,0.0754385,-nan,0.0754385,-nan,-nan,-nan,0.25,0.04,0.02,1
402,8,0,4,0,4,0,4,2.27834,1.37287,0.25,0.936793,0.0313294,-nan,0.0313294,-nan,-nan,-nan,0.25,0.04,0.02,1
359,9,0,1,0,1,0,1,2.23017,1.28561,0.25,0.968446,0.023889,-nan,0.023889,-nan,-nan,-nan,0.25,0.04,0.02,1
343,10,0,2,0,2,0,2,2.1914,1.25647,0.25,0.948318,0.0133866,-nan,0.0133866,-nan,-nan,-nan,0.25,0.04,0.02,1
378,11,0,3,0,3,0,3,2.24412,1.34061,0.25,0.94415,0.0406374,-nan,0.0406374,-nan,-nan,-nan,0.25,0.04,0.02,1
345,12,0,1,0,1,0,1,2.19682,1.25528,0.25,0.977121,0.0355782,-nan,0.0355782,-nan,-nan,-nan,0.25,0.04,0.02,1
375,13,8,0,0,0,0,8,2.14934,1.23164,0.25,0.951186,0.033482,-nan,-nan,-nan,0.033482,-nan,0.25,0.04,0.02,1
376,14,1,0,0,0,0,1,2.19931,1.26014,0.25,0.946968,0.00779815,-nan,-nan,-nan,0.00779815,-nan,0.25,0.04,0.02,1
320,15,0,2,0,2,0,2,2.13221,1.23455,0.25,0.974843,0.0771828,-nan,0.0771828,-nan,-nan,-nan,0.25,0.04,0.02,1
340,16,0,3,0,3,0,3,2.11151,1.16692,0.25,0.981946,0.0373542,-nan,0.0373542,-nan,-nan,-nan,0.25,0.04,0.02,1
383,17,0,0,0,0,0,0,2.34136,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.25,0.04,0.02,1
351,18,1,0,0,0,0,1,2.20892,1.25912,0.25,0.987124,0.0373156,-nan,-nan,-nan,0.0373156,-nan,0.25,0.04,0.02,1
328,19,2,0,0,0,0,2,2.10153,1.14416,0.25,0.974326,0.0169618,-nan,-nan,-nan,0.0169618,-nan,0.25,0.04,0.02,1
359,20,0,1,0,1,0,1,2.17874,1.2842,0.25,0.949076,0.0545377,-nan,0.0545377,-nan,-nan,-nan,0.25,0.04,0.02,1
352,21,0,1,0,1,0,1,2.18045,1.25083,0.25,0.995888,0.0662681,-nan,0.0662681,-nan,-nan,-nan,0.25,0.04,0.02,1
349,22,0,2,0,2,0,2,2.14464,1.21869,0.25,0.938018,0.0120727,-nan,0.0120727,-nan,-nan,-nan,0.25,0.04,0.02,1
384,23,1,0,0,0,0,1,2.21918,1.27619,0.25,0.990574,0.0475878,-nan,-nan,-nan,0.0475878,-nan,0.25,0.04,0.02,1
350,24,0,1,0,1,0,1,2.08507,1.17916,0.25,0.977981,0.0720758,-nan,0.0720758,-nan,-nan,-nan,0.25,0.04,0.02,1
352,25,1,0,0,0,0,1,2.16511,1.23927,0.25,0.962993,0.0371521,-nan,-nan,-nan,0.0371521,-nan,0.25,0.04,0.02,1
378,26,2,0,0,0,0,2,2.18694,1.26131,0.25,0.935007,0.00937653,-nan,-nan,-nan,0.00937653,-nan,0.25,0.04,0.02,1
388,27,1,0,0,0,0,1,2.22771,1.30845,0.25,0.958536,0.0392738,-nan,-nan,-nan,0.0392738,-nan,0.25,0.04,0.02,1
342,28,3,0,0,0,0,3,2.16522,1.22118,0.25,0.980774,0.0367365,-nan,-nan,-nan,0.0367365,-nan,0.25,0.04,0.02,1
374,29,5,0,0,0,0,5,2.1746,1.24855,0.25,0.964872,0.0388282,-nan,-nan,-nan,0.0388282,-nan,0.25,0.04,0.02,1
374,30,0,1,0,1,0,1,2.33021,1.41267,0.25,0.932653,0.0151129,-nan,0.0151129,-nan,-nan,-nan,0.25,0.04,0.02,1
338,31,3,0,0,0,0,3,2.14165,1.22331,0.25,0.948212,0.0298687,-nan,-nan,-nan,0.0298687,-nan,0.25,0.04,0.02,1
348,32,3,0,0,0,0,3,2.16619,1.22394,0.25,0.961774,0.0195319,-nan,-nan,-nan,0.0195319,-nan,0.25,0.04,0.02,1
