Time,Rep,PopSizeF,PopSizeM,PopSizeM_Maj,PopSizeM_Min,PopSizeM_Juv,PopSize,CurrentEnv,avg_env,avg_thr,avg_res,avg_condition,avg_majM_condition,avg_minM_condition,avg_juvM_condition,avg_F_condition,avg_majM_display,iniT,MRate,MStdDev,Extinction
346,10,0,0,0,0,0,0,2.11391,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.25,0.02,0.015,1
336,11,0,4,0,4,0,4,2.05234,1.1524,0.25,0.956867,0.0569317,-nan,0.0569317,-nan,-nan,-nan,0.25,0.02,0.015,1
336,12,0,1,0,1,0,1,2.12939,1.18222,0.25,0.952357,0.00519652,-nan,0.00519652,-nan,-nan,-nan,0.25,0.02,0.015,1
369,13,0,1,0,1,0,1,2.237,1.30784,0.25,0.95594,0.0267774,-nan,0.0267774,-nan,-nan,-nan,0.25,0.02,0.015,1
345,14,4,0,0,0,0,4,2.17798,1.22294,0.25,0.979173,0.0241298,-nan,-nan,-nan,0.0241298,-nan,0.25,0.02,0.015,1
357,15,3,0,0,0,0,3,2.11977,1.18395,0.25,0.955274,0.0194462,-nan,-nan,-nan,0.0194462,-nan,0.25,0.02,0.015,1
344,16,0,1,0,1,0,1,2.16733,1.21764,0.25,0.975767,0.0260772,-nan,0.0260772,-nan,-nan,-nan,0.25,0.02,0.015,1
373,17,0,0,0,0,0,0,2.22157,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.25,0.02,0.015,1
354,18,2,0,0,0,0,2,2.11683,1.18754,0.25,0.991486,0.0621955,-nan,-nan,-nan,0.0621955,-nan,0.25,0.02,0.015,1
389,19,0,1,0,1,0,1,2.24128,1.28846,0.25,0.984096,0.0312742,-nan,0.0312742,-nan,-nan,-nan,0.25,0.02,0.015,1
389,20,1,0,0,0,0,1,2.21432,1.25743,0.25,0.983911,0.0270245,-nan,-nan,-nan,0.0270245,-nan,0.25,0.02,0.015,1
342,21,4,0,0,0,0,4,2.17419,1.23603,0.25,0.983531,0.0453735,-nan,-nan,-nan,0.0453735,-nan,0.25,0.02,0.015,1
339,22,0,2,0,2,0,2,2.14217,1.21813,0.25,0.935523,0.0114826,-nan,0.0114826,-nan,-nan,-nan,0.25,0.02,0.015,1
364,23,0,1,0,1,0,1,2.27714,1.28116,0.25,0.998626,0.00264465,-nan,0.00264465,-nan,-nan,-nan,0.25,0.02,0.015,1
364,24,0,1,0,1,0,1,2.12446,1.1565,0.25,0.971692,0.00373368,-nan,0.00373368,-nan,-nan,-nan,0.25,0.02,0.015,1
367,25,0,2,0,2,0,2,2.24115,1.27962,0.25,0.977634,0.0161002,-nan,0.0161002,-nan,-nan,-nan,0.25,0.02,0.015,1
348,26,0,3,0,3,0,3,2.11528,1.17431,0.25,0.963574,0.0226059,-nan,0.0226059,-nan,-nan,-nan,0.25,0.02,0.015,1
375,27,1,0,0,0,0,1,2.16513,1.21911,0.25,0.970245,0.024222,-nan,-nan,-nan,0.024222,-nan,0.25,0.02,0.015,1
344,28,2,0,0,0,0,2,2.12713,1.17773,0.25,0.978858,0.0294547,-nan,-nan,-nan,0.0294547,-nan,0.25,0.02,0.015,1
369,29,0,4,0,4,0,4,2.26796,1.33177,0.25,0.969249,0.0330672,-nan,0.0330672,-nan,-nan,-nan,0.25,0.02,0.015,1
382,30,0,0,0,0,0,0,2.24122,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.25,0.02,0.015,1
369,31,5,0,0,0,0,5,2.1717,1.2393,0.25,0.952885,0.0204808,-nan,-nan,-nan,0.0204808,-nan,0.25,0.02,0.015,1
384,32,1,0,0,0,0,1,2.23943,1.29753,0.25,0.9817,0.0398055,-nan,-nan,-nan,0.0398055,-nan,0.25,0.02,0.015,1
377,33,0,1,0,1,0,1,2.18946,1.24766,0.25,0.995801,0.0540002,-nan,0.0540002,-nan,-nan,-nan,0.25,0.02,0.015,1
347,34,0,5,0,5,0,5,2.20012,1.25605,0.25,0.957198,0.0131292,-nan,0.0131292,-nan,-nan,-nan,0.25,0.02,0.015,1
385,35,1,0,0,0,0,1,2.161,1.20482,0.25,0.971532,0.0153516,-nan,-nan,-nan,0.0153516,-nan,0.25,0.02,0.015,1
373,36,0,1,0,1,0,1,2.1493,1.20788,0.25,0.956062,0.0146382,-nan,0.0146382,-nan,-nan,-nan,0.25,0.02,0.015,1
379,37,0,2,0,2,0,2,2.22586,1.25835,0.25,0.996883,0.0293691,-nan,0.0293691,-nan,-nan,-nan,0.25,0.02,0.015,1
368,38,1,0,0,0,0,1,2.24212,1.30278,0.25,0.969852,0.0305143,-nan,-nan,-nan,0.0305143,-nan,0.25,0.02,0.015,1
341,39,4,0,0,0,0,4,2.12175,1.18981,0.25,0.967541,0.0355919,-nan,-nan,-nan,0.0355919,-nan,0.25,0.02,0.015,1
341,40,0,1,0,1,0,1,2.12976,1.18748,0.25,0.980281,0.0380012,-nan,0.0380012,-nan,-nan,-nan,0.25,0.02,0.015,1
338,41,0,0,0,0,0,0,2.16314,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.25,0.02,0.015,1
345,42,0,4,0,4,0,4,2.18795,1.22996,0.25,0.987688,0.0297019,-nan,0.0297019,-nan,-nan,-nan,0.25,0.02,0.015,1
327,43,3,0,0,0,0,3,2.13451,1.18304,0.25,0.962026,0.0105587,-nan,-nan,-nan,0.0105587,-nan,0.25,0.02,0.015,1
328,44,0,2,0,2,0,2,2.0922,1.13612,0.25,0.969795,0.013708,-nan,0.013708,-nan,-nan,-nan,0.25,0.02,0.015,1
339,45,0,5,0,5,0,5,2.11528,1.18091,0.25,0.961149,0.0267835,-nan,0.0267835,-nan,-nan,-nan,0.25,0.02,0.015,1
332,46,2,0,0,0,0,2,2.15842,1.20695,0.25,0.974284,0.0228175,-nan,-nan,-nan,0.0228175,-nan,0.25,0.02,0.015,1
353,47,2,0,0,0,0,2,2.20031,1.24952,0.25,0.994912,0.0441249,-nan,-nan,-nan,0.0441249,-nan,0.25,0.02,0.015,1
320,48,1,0,0,0,0,1,2.0941,1.16951,0.25,0.967541,0.0429505,-nan,-nan,-nan,0.0429505,-nan,0.25,0.02,0.015,1
352,49,0,1,0,1,0,1,2.16706,1.24028,0.25,0.991335,0.0645478,-nan,0.0645478,-nan,-nan,-nan,0.25,0.02,0.015,1
370,0,1,0,0,0,0,1,2.19482,1.27053,0,0.979063,0.0547696,-nan,-nan,-nan,0.0547696,-nan,0,0.04,0.015,1
367,1,0,2,2,0,0,2,2.2234,1.2923,0,0.966095,0.0349909,0.0349909,-nan,-nan,-nan,0.0349909,0,0.04,0.015,1
350,2,0,1,1,0,0,1,2.18131,1.23978,0,0.949687,0.00816149,0.00816149,-nan,-nan,-nan,0.00816149,0,0.04,0.015,1
336,3,1,0,0,0,0,1,2.23527,1.31694,0,0.940873,0.0225415,-nan,-nan,-nan,0.0225415,-nan,0,0.04,0.015,1
336,4,0,2,2,0,0,2,2.16641,1.24365,0,0.955668,0.0329077,0.0329077,-nan,-nan,-nan,0.0329077,0,0.04,0.015,1
350,5,1,0,0,0,0,1,2.16764,1.17934,0,0.98937,0.00107528,-nan,-nan,-nan,0.00107528,-nan,0,0.04,0.015,1
362,6,0,2,2,0,0,2,2.18532,1.22085,0,0.97837,0.0138958,0.0138958,-nan,-nan,-nan,0.0138958,0,0.04,0.015,1
331,7,1,0,0,0,0,1,2.14413,1.20237,0,0.944399,0.00264233,-nan,-nan,-nan,0.00264233,-nan,0,0.04,0.015,1
390,8,0,4,4,0,0,4,2.27376,1.35376,0,0.94813,0.0281322,0.0281322,-nan,-nan,-nan,0.0281322,0,0.04,0.015,1
378,9,0,1,1,0,0,1,2.23865,1.30923,0,0.95229,0.0228662,0.0228662,-nan,-nan,-nan,0.0228662,0,0.04,0.015,1
369,10,3,0,0,0,0,3,2.19418,1.24602,0,0.977948,0.0297843,-nan,-nan,-nan,0.0297843,-nan,0,0.04,0.015,1
345,11,0,1,1,0,0,1,2.26189,1.29432,0,0.976668,0.00909837,0.00909837,-nan,-nan,-nan,0.00909837,0,0.04,0.015,1
384,12,0,0,0,0,0,0,2.2028,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0.04,0.015,1
364,13,1,0,0,0,0,1,2.20105,1.23402,0,0.979322,0.0122929,-nan,-nan,-nan,0.0122929,-nan,0,0.04,0.015,1
358,14,0,2,2,0,0,2,2.18381,1.21992,0,0.992113,0.0282176,0.0282176,-nan,-nan,-nan,0.0282176,0,0.04,0.015,1
375,15,2,0,0,0,0,2,2.16532,1.19756,0,0.997518,0.0297659,-nan,-nan,-nan,0.0297659,-nan,0,0.04,0.015,1
366,16,0,1,1,0,0,1,2.20293,1.24657,0,0.965444,0.0090925,0.0090925,-nan,-nan,-nan,0.0090925,0,0.04,0.015,1
380,17,1,0,0,0,0,1,2.31928,1.36595,0,0.955224,0.00189208,-nan,-nan,-nan,0.00189208,-nan,0,0.04,0.015,1
365,18,1,0,0,0,0,1,2.1335,1.19443,0,0.955457,0.0163945,-nan,-nan,-nan,0.0163945,-nan,0,0.04,0.015,1
356,19,1,0,0,0,0,1,2.25165,1.27824,0,0.988637,0.0152278,-nan,-nan,-nan,0.0152278,-nan,0,0.04,0.015,1
366,20,2,0,0,0,0,2,2.11642,1.16847,0,0.971474,0.0235224,-nan,-nan,-nan,0.0235224,-nan,0,0.04,0.015,1
411,21,0,3,3,0,0,3,2.36047,1.41745,0,0.986766,0.0437452,0.0437452,-nan,-nan,-nan,0.0437452,0,0.04,0.015,1
340,22,0,1,1,0,0,1,2.13043,1.17444,0,0.998916,0.0429281,0.0429281,-nan,-nan,-nan,0.0429281,0,0.04,0.015,1
360,23,0,2,2,0,0,2,2.1764,1.22036,0,0.98267,0.0266347,0.0266347,-nan,-nan,-nan,0.0266347,0,0.04,0.015,1
362,24,1,0,0,0,0,1,2.26351,1.33072,0,0.980612,0.0478179,-nan,-nan,-nan,0.0478179,-nan,0,0.04,0.015,1
344,25,1,0,0,0,0,1,2.18201,1.2199,0,0.986202,0.0240964,-nan,-nan,-nan,0.0240964,-nan,0,0.04,0.015,1
374,26,0,0,0,0,0,0,2.1201,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0.04,0.015,1
380,27,0,0,0,0,0,0,2.25572,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0.04,0.015,1
349,28,0,3,3,0,0,3,2.15994,1.21695,0,0.973119,0.0301259,0.0301259,-nan,-nan,-nan,0.0301259,0,0.04,0.015,1
373,29,1,0,0,0,0,1,2.27933,1.34301,0,0.996187,0.059869,-nan,-nan,-nan,0.059869,-nan,0,0.04,0.015,1
363,30,0,3,3,0,0,3,2.22191,1.26635,0,0.977011,0.0214494,0.0214494,-nan,-nan,-nan,0.0214494,0,0.04,0.015,1
385,31,0,2,2,0,0,2,2.32635,1.36602,0,0.984435,0.0241036,0.0241036,-nan,-nan,-nan,0.0241036,0,0.04,0.015,1
364,32,2,0,0,0,0,2,2.27816,1.32944,0,0.970372,0.0216515,-nan,-nan,-nan,0.0216515,-nan,0,0.04,0.015,1
340,33,0,3,3,0,0,3,2.14367,1.22743,0,0.966004,0.0497636,0.0497636,-nan,-nan,-nan,0.0497636,0,0.04,0.015,1
352,34,0,1,1,0,0,1,2.09632,1.18238,0,0.947627,0.0336847,0.0336847,-nan,-nan,-nan,0.0336847,0,0.04,0.015,1
365,35,3,0,0,0,0,3,2.15972,1.23881,0,0.951659,0.030754,-nan,-nan,-nan,0.030754,-nan,0,0.04,0.015,1
331,36,0,7,7,0,0,7,2.08402,1.17098,0,0.948964,0.0359261,0.0359261,-nan,-nan,-nan,0.0359261,0,0.04,0.015,1
378,37,1,0,0,0,0,1,2.16702,1.24541,0,0.954633,0.033026,-nan,-nan,-nan,0.033026,-nan,0,0.04,0.015,1
400,38,0,0,0,0,0,0,2.31929,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0.04,0.015,1
343,39,1,0,0,0,0,1,2.23884,1.28429,0,0.96555,0.011008,-nan,-nan,-nan,0.011008,-nan,0,0.04,0.015,1
357,40,4,0,0,0,0,4,2.25134,1.32376,0,0.959226,0.0316459,-nan,-nan,-nan,0.0316459,-nan,0,0.04,0.015,1
360,41,0,3,3,0,0,3,2.11751,1.20909,0,0.973466,0.0650391,0.0650391,-nan,-nan,-nan,0.0650391,0,0.04,0.015,1
349,42,0,1,1,0,0,1,2.26138,1.2881,0,0.984298,0.011023,0.011023,-nan,-nan,-nan,0.011023,0,0.04,0.015,1
343,43,1,0,0,0,0,1,2.06233,1.15849,0,0.921888,0.0180517,-nan,-nan,-nan,0.0180517,-nan,0,0.04,0.015,1
392,44,1,0,0,0,0,1,2.24754,1.2914,0,0.980101,0.0239562,-nan,-nan,-nan,0.0239562,-nan,0,0.04,0.015,1
359,45,0,1,1,0,0,1,2.17604,1.25273,0,0.929671,0.00636188,0.00636188,-nan,-nan,-nan,0.00636188,0,0.04,0.015,1
339,46,1,0,0,0,0,1,2.11799,1.18627,0,0.938771,0.00705342,-nan,-nan,-nan,0.00705342,-nan,0,0.04,0.015,1
401,47,1,0,0,0,0,1,2.19318,1.26444,0,0.978308,0.0495746,-nan,-nan,-nan,0.0495746,-nan,0,0.04,0.015,1
364,48,3,0,0,0,0,3,2.04446,1.13799,0,0.986113,0.079642,-nan,-nan,-nan,0.079642,-nan,0,0.04,0.015,1
337,49,0,0,0,0,0,0,2.10852,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0.04,0.015,1
344,0,1,0,0,0,0,1,2.18453,1.23728,0.25,0.971155,0.0239089,-nan,-nan,-nan,0.0239089,-nan,0.25,0.04,0.015,1
394,1,2,0,0,0,0,2,2.21823,1.26996,0.25,0.955552,0.00728173,-nan,-nan,-nan,0.00728173,-nan,0.25,0.04,0.015,1
358,2,0,2,0,2,0,2,2.13865,1.22716,0.25,0.945989,0.0344979,-nan,0.0344979,-nan,-nan,-nan,0.25,0.04,0.015,1
347,3,0,1,0,1,0,1,2.18276,1.25873,0.25,0.993359,0.0693229,-nan,0.0693229,-nan,-nan,-nan,0.25,0.04,0.015,1
342,4,1,0,0,0,0,1,2.15005,1.20607,0.25,0.956427,0.0124448,-nan,-nan,-nan,0.0124448,-nan,0.25,0.04,0.015,1
324,5,5,0,0,0,0,5,2.04109,1.14256,0.25,0.944701,0.0461745,-nan,-nan,-nan,0.0461745,-nan,0.25,0.04,0.015,1
398,6,0,1,0,1,0,1,2.24187,1.27769,0.25,0.996855,0.0326743,-nan,0.0326743,-nan,-nan,-nan,0.25,0.04,0.015,1
365,7,0,5,0,5,0,5,2.16171,1.25244,0.25,0.938517,0.0292522,-nan,0.0292522,-nan,-nan,-nan,0.25,0.04,0.015,1
383,8,0,1,0,1,0,1,2.11444,1.20069,0.25,0.930008,0.016261,-nan,0.016261,-nan,-nan,-nan,0.25,0.04,0.015,1
381,9,0,2,0,2,0,2,2.15481,1.23035,0.25,0.977218,0.0527619,-nan,0.0527619,-nan,-nan,-nan,0.25,0.04,0.015,1
351,10,0,2,0,2,0,2,2.11617,1.21538,0.25,0.988921,0.0881273,-nan,0.0881273,-nan,-nan,-nan,0.25,0.04,0.015,1
359,11,0,2,0,2,0,2,2.21744,1.2611,0.25,0.985095,0.0287588,-nan,0.0287588,-nan,-nan,-nan,0.25,0.04,0.015,1
347,12,0,6,0,6,0,6,2.10145,1.15735,0.25,0.975855,0.0317531,-nan,0.0317531,-nan,-nan,-nan,0.25,0.04,0.015,1
333,13,1,0,0,0,0,1,2.17955,1.22689,0.25,0.955568,0.00290396,-nan,-nan,-nan,0.00290396,-nan,0.25,0.04,0.015,1
339,14,0,4,0,4,0,4,2.11503,1.18741,0.25,0.9642,0.0365889,-nan,0.0365889,-nan,-nan,-nan,0.25,0.04,0.015,1
372,15,2,0,0,0,0,2,2.09699,1.18883,0.25,0.932876,0.0247163,-nan,-nan,-nan,0.0247163,-nan,0.25,0.04,0.015,1
350,16,1,0,0,0,0,1,2.18213,1.23032,0.25,0.966881,0.0150662,-nan,-nan,-nan,0.0150662,-nan,0.25,0.04,0.015,1
368,17,3,0,0,0,0,3,2.25871,1.33483,0.25,0.970362,0.0464867,-nan,-nan,-nan,0.0464867,-nan,0.25,0.04,0.015,1
348,18,1,0,0,0,0,1,2.16773,1.2338,0.25,0.945417,0.0114786,-nan,-nan,-nan,0.0114786,-nan,0.25,0.04,0.015,1
325,19,0,0,0,0,0,0,2.13447,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.25,0.04,0.015,1
374,20,0,2,0,2,0,2,2.21116,1.27344,0.25,0.961506,0.0237893,-nan,0.0237893,-nan,-nan,-nan,0.25,0.04,0.015,1
335,21,0,2,0,2,0,2,2.2089,1.25695,0.25,0.984234,0.0322743,-nan,0.0322743,-nan,-nan,-nan,0.25,0.04,0.015,1
366,22,1,0,0,0,0,1,2.1759,1.23453,0.25,0.963249,0.0218745,-nan,-nan,-nan,0.0218745,-nan,0.25,0.04,0.015,1
338,23,0,2,0,2,0,2,2.22126,1.28265,0.25,0.961635,0.0230285,-nan,0.0230285,-nan,-nan,-nan,0.25,0.04,0.015,1
371,24,0,1,0,1,0,1,2.11547,1.21841,0.25,0.979712,0.0826548,-nan,0.0826548,-nan,-nan,-nan,0.25,0.04,0.015,1
373,25,0,1,0,1,0,1,2.22476,1.2763,0.25,0.997447,0.0489887,-nan,0.0489887,-nan,-nan,-nan,0.25,0.04,0.015,1
324,26,0,2,0,2,0,2,2.15305,1.19847,0.25,0.976508,0.0219282,-nan,0.0219282,-nan,-nan,-nan,0.25,0.04,0.015,1
359,27,2,0,0,0,0,2,2.15388,1.2403,0.25,0.977059,0.0634819,-nan,-nan,-nan,0.0634819,-nan,0.25,0.04,0.015,1
368,28,1,0,0,0,0,1,2.22827,1.23585,0.25,0.992938,0.000516518,-nan,-nan,-nan,0.000516518,-nan,0.25,0.04,0.015,1
345,29,0,0,0,0,0,0,2.15332,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.25,0.04,0.015,1
365,30,0,0,0,0,0,0,2.17569,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.25,0.04,0.015,1
351,31,0,1,0,1,0,1,2.15487,1.22388,0.25,0.97191,0.0409153,-nan,0.0409153,-nan,-nan,-nan,0.25,0.04,0.015,1
354,32,0,1,0,1,0,1,2.14255,1.1824,0.25,0.961971,0.0018184,-nan,0.0018184,-nan,-nan,-nan,0.25,0.04,0.015,1
