Time,Rep,PopSizeF,PopSizeM,PopSizeM_Maj,PopSizeM_Min,PopSizeM_Juv,PopSize,CurrentEnv,avg_env,avg_thr,avg_res,avg_condition,avg_majM_condition,avg_minM_condition,avg_juvM_condition,avg_F_condition,avg_majM_display,iniT,MRate,MStdDev,Extinction
362,27,0,2,2,0,0,2,2.14455,1.1949,0,0.959755,0.0101038,0.0101038,-nan,-nan,-nan,0.0101038,0,0.02,0.01,1
362,28,0,0,0,0,0,0,2.14145,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0.02,0.01,1
371,29,3,0,0,0,0,3,2.3266,1.38342,0,0.958444,0.0152663,-nan,-nan,-nan,0.0152663,-nan,0,0.02,0.01,1
399,30,1,0,0,0,0,1,2.15707,1.24257,0,0.938458,0.0239561,-nan,-nan,-nan,0.0239561,-nan,0,0.02,0.01,1
365,31,1,0,0,0,0,1,2.15383,1.1913,0,0.985692,0.0231632,-nan,-nan,-nan,0.0231632,-nan,0,0.02,0.01,1
330,32,0,1,1,0,0,1,2.17084,1.2091,0,0.999039,0.0372979,0.0372979,-nan,-nan,-nan,0.0372979,0,0.02,0.01,1
379,33,0,0,0,0,0,0,2.33559,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0.02,0.01,1
368,34,3,0,0,0,0,3,2.24119,1.32726,0,0.92937,0.0154434,-nan,-nan,-nan,0.0154434,-nan,0,0.02,0.01,1
364,35,0,2,2,0,0,2,2.24635,1.30956,0,0.963994,0.0272022,0.0272022,-nan,-nan,-nan,0.0272022,0,0.02,0.01,1
367,36,0,2,2,0,0,2,2.1166,1.17279,0,0.966307,0.0224977,0.0224977,-nan,-nan,-nan,0.0224977,0,0.02,0.01,1
329,37,0,2,2,0,0,2,2.13568,1.186,0,0.974388,0.0247079,0.0247079,-nan,-nan,-nan,0.0247079,0,0.02,0.01,1
405,38,2,0,0,0,0,2,2.29675,1.36381,0,0.963917,0.0309803,-nan,-nan,-nan,0.0309803,-nan,0,0.02,0.01,1
356,39,0,0,0,0,0,0,2.15006,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0.02,0.01,1
359,40,0,0,0,0,0,0,2.21107,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0.02,0.01,1
371,41,0,1,1,0,0,1,2.2583,1.29936,0,0.963502,0.00456172,0.00456172,-nan,-nan,-nan,0.00456172,0,0.02,0.01,1
380,42,1,0,0,0,0,1,2.23174,1.27467,0,0.98391,0.0268363,-nan,-nan,-nan,0.0268363,-nan,0,0.02,0.01,1
359,43,2,0,0,0,0,2,2.13836,1.20792,0,0.965159,0.0347191,-nan,-nan,-nan,0.0347191,-nan,0,0.02,0.01,1
318,44,1,0,0,0,0,1,2.02612,1.08275,0,0.986645,0.0432824,-nan,-nan,-nan,0.0432824,-nan,0,0.02,0.01,1
328,45,0,3,3,0,0,3,2.09039,1.19103,0,0.916783,0.0174209,0.0174209,-nan,-nan,-nan,0.0174209,0,0.02,0.01,1
355,46,1,0,0,0,0,1,2.12834,1.20678,0,0.986256,0.0646999,-nan,-nan,-nan,0.0646999,-nan,0,0.02,0.01,1
381,47,1,0,0,0,0,1,2.23373,1.3103,0,0.979129,0.0557024,-nan,-nan,-nan,0.0557024,-nan,0,0.02,0.01,1
346,48,1,0,0,0,0,1,2.08106,1.15279,0,0.93275,0.00447609,-nan,-nan,-nan,0.00447609,-nan,0,0.02,0.01,1
365,49,2,0,0,0,0,2,2.17651,1.23449,0,0.969464,0.0274427,-nan,-nan,-nan,0.0274427,-nan,0,0.02,0.01,1
325,0,0,1,0,1,0,1,2.12248,1.16868,0.25,0.977507,0.0237109,-nan,0.0237109,-nan,-nan,-nan,0.25,0.02,0.01,1
383,1,0,1,0,1,0,1,2.20734,1.27449,0.25,0.987048,0.0541954,-nan,0.0541954,-nan,-nan,-nan,0.25,0.02,0.01,1
336,2,0,3,0,3,0,3,2.10233,1.15936,0.25,0.970797,0.0278276,-nan,0.0278276,-nan,-nan,-nan,0.25,0.02,0.01,1
343,3,0,0,0,0,0,0,2.13266,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.25,0.02,0.01,1
359,4,2,0,0,0,0,2,2.19057,1.23372,0.25,0.981188,0.0243322,-nan,-nan,-nan,0.0243322,-nan,0.25,0.02,0.01,1
367,5,0,1,0,1,0,1,2.21504,1.25296,0.25,0.989082,0.0270024,-nan,0.0270024,-nan,-nan,-nan,0.25,0.02,0.01,1
356,6,0,3,0,3,0,3,2.16421,1.22947,0.25,0.96334,0.0286022,-nan,0.0286022,-nan,-nan,-nan,0.25,0.02,0.01,1
348,7,1,0,0,0,0,1,2.2113,1.27924,0.25,0.944715,0.0126528,-nan,-nan,-nan,0.0126528,-nan,0.25,0.02,0.01,1
337,8,1,0,0,0,0,1,2.20756,1.2405,0.25,0.971244,0.00418545,-nan,-nan,-nan,0.00418545,-nan,0.25,0.02,0.01,1
321,9,3,0,0,0,0,3,2.09838,1.16552,0.25,0.991008,0.0581482,-nan,-nan,-nan,0.0581482,-nan,0.25,0.02,0.01,1
329,10,0,2,0,2,0,2,2.12991,1.22766,0.25,0.947368,0.0451213,-nan,0.0451213,-nan,-nan,-nan,0.25,0.02,0.01,1
350,11,0,0,0,0,0,0,2.11953,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.25,0.02,0.01,1
339,12,0,1,0,1,0,1,2.14205,1.18436,0.25,0.985363,0.0276714,-nan,0.0276714,-nan,-nan,-nan,0.25,0.02,0.01,1
341,13,0,1,0,1,0,1,2.13178,1.19989,0.25,0.936904,0.00501454,-nan,0.00501454,-nan,-nan,-nan,0.25,0.02,0.01,1
389,14,1,0,0,0,0,1,2.23952,1.276,0.25,0.97386,0.0103418,-nan,-nan,-nan,0.0103418,-nan,0.25,0.02,0.01,1
350,15,1,0,0,0,0,1,2.2473,1.27981,0.25,0.984787,0.017298,-nan,-nan,-nan,0.017298,-nan,0.25,0.02,0.01,1
353,16,1,0,0,0,0,1,2.23937,1.30283,0.25,0.94532,0.0087732,-nan,-nan,-nan,0.0087732,-nan,0.25,0.02,0.01,1
372,17,1,0,0,0,0,1,2.13387,1.18643,0.25,0.977523,0.0300854,-nan,-nan,-nan,0.0300854,-nan,0.25,0.02,0.01,1
345,18,1,0,0,0,0,1,2.23523,1.29956,0.25,0.962029,0.0263554,-nan,-nan,-nan,0.0263554,-nan,0.25,0.02,0.01,1
361,19,0,2,0,2,0,2,2.16908,1.25129,0.25,0.936936,0.0191475,-nan,0.0191475,-nan,-nan,-nan,0.25,0.02,0.01,1
356,20,0,5,0,5,0,5,2.13701,1.23435,0.25,0.943286,0.0406328,-nan,0.0406328,-nan,-nan,-nan,0.25,0.02,0.01,1
356,21,3,0,0,0,0,3,2.17703,1.24294,0.25,0.967829,0.0337344,-nan,-nan,-nan,0.0337344,-nan,0.25,0.02,0.01,1
337,22,0,1,0,1,0,1,2.09196,1.13187,0.25,0.971414,0.0113208,-nan,0.0113208,-nan,-nan,-nan,0.25,0.02,0.01,1
343,23,0,2,0,2,0,2,2.16413,1.22506,0.25,0.985455,0.0463879,-nan,0.0463879,-nan,-nan,-nan,0.25,0.02,0.01,1
364,24,1,0,0,0,0,1,2.13268,1.1728,0.25,0.99341,0.0335319,-nan,-nan,-nan,0.0335319,-nan,0.25,0.02,0.01,1
343,25,1,0,0,0,0,1,2.16302,1.20741,0.25,0.994038,0.0384326,-nan,-nan,-nan,0.0384326,-nan,0.25,0.02,0.01,1
376,26,2,0,0,0,0,2,2.23686,1.30745,0.25,0.969185,0.039775,-nan,-nan,-nan,0.039775,-nan,0.25,0.02,0.01,1
354,27,1,0,0,0,0,1,2.177,1.19893,0.25,0.994358,0.0162858,-nan,-nan,-nan,0.0162858,-nan,0.25,0.02,0.01,1
364,28,0,4,0,4,0,4,2.18432,1.26203,0.25,0.954508,0.0322087,-nan,0.0322087,-nan,-nan,-nan,0.25,0.02,0.01,1
337,29,1,0,0,0,0,1,2.17382,1.2374,0.25,0.984443,0.0480268,-nan,-nan,-nan,0.0480268,-nan,0.25,0.02,0.01,1
380,30,0,1,0,1,0,1,2.27818,1.34395,0.25,0.956273,0.0220402,-nan,0.0220402,-nan,-nan,-nan,0.25,0.02,0.01,1
395,31,1,0,0,0,0,1,2.14539,1.22856,0.25,0.919051,0.00222711,-nan,-nan,-nan,0.00222711,-nan,0.25,0.02,0.01,1
332,32,3,0,0,0,0,3,2.09688,1.14721,0.25,0.985668,0.0360034,-nan,-nan,-nan,0.0360034,-nan,0.25,0.02,0.01,1
393,33,1,0,0,0,0,1,2.28372,1.33613,0.25,0.954899,0.00731026,-nan,-nan,-nan,0.00731026,-nan,0.25,0.02,0.01,1
349,34,2,0,0,0,0,2,2.15933,1.22547,0.25,0.958176,0.0243113,-nan,-nan,-nan,0.0243113,-nan,0.25,0.02,0.01,1
354,35,6,0,0,0,0,6,2.17036,1.22542,0.25,0.963001,0.0180618,-nan,-nan,-nan,0.0180618,-nan,0.25,0.02,0.01,1
368,36,0,4,0,4,0,4,2.15828,1.21267,0.25,0.958597,0.0129953,-nan,0.0129953,-nan,-nan,-nan,0.25,0.02,0.01,1
355,37,2,0,0,0,0,2,2.18853,1.25555,0.25,0.97887,0.0458939,-nan,-nan,-nan,0.0458939,-nan,0.25,0.02,0.01,1
375,38,0,6,0,6,0,6,2.23882,1.35138,0.25,0.951908,0.0644655,-nan,0.0644655,-nan,-nan,-nan,0.25,0.02,0.01,1
355,39,0,2,0,2,0,2,2.21524,1.26267,0.25,0.97184,0.0192775,-nan,0.0192775,-nan,-nan,-nan,0.25,0.02,0.01,1
358,40,0,1,0,1,0,1,2.16227,1.19722,0.25,0.978785,0.0137356,-nan,0.0137356,-nan,-nan,-nan,0.25,0.02,0.01,1
321,41,1,0,0,0,0,1,2.03139,1.13997,0.25,0.931187,0.0397706,-nan,-nan,-nan,0.0397706,-nan,0.25,0.02,0.01,1
342,42,1,0,0,0,0,1,2.10467,1.17014,0.25,0.954597,0.0200665,-nan,-nan,-nan,0.0200665,-nan,0.25,0.02,0.01,1
360,43,1,0,0,0,0,1,2.18753,1.23194,0.25,0.956116,0.000529841,-nan,-nan,-nan,0.000529841,-nan,0.25,0.02,0.01,1
385,44,2,0,0,0,0,2,2.15622,1.22861,0.25,0.934443,0.00682503,-nan,-nan,-nan,0.00682503,-nan,0.25,0.02,0.01,1
326,45,0,2,0,2,0,2,2.12391,1.21459,0.25,0.940997,0.0316815,-nan,0.0316815,-nan,-nan,-nan,0.25,0.02,0.01,1
380,46,0,1,0,1,0,1,2.14589,1.2117,0.25,0.948671,0.0144801,-nan,0.0144801,-nan,-nan,-nan,0.25,0.02,0.01,1
384,47,0,1,0,1,0,1,2.18895,1.21298,0.25,0.994526,0.0185622,-nan,0.0185622,-nan,-nan,-nan,0.25,0.02,0.01,1
337,48,0,2,0,2,0,2,2.08769,1.15565,0.25,0.936379,0.00433853,-nan,0.00433853,-nan,-nan,-nan,0.25,0.02,0.01,1
369,49,1,0,0,0,0,1,2.2408,1.24497,0.25,0.997262,0.00143839,-nan,-nan,-nan,0.00143839,-nan,0.25,0.02,0.01,1
384,0,0,2,2,0,0,2,2.26863,1.32155,0,0.972723,0.0256499,0.0256499,-nan,-nan,-nan,0.0256499,0,0.04,0.01,1
324,1,3,0,0,0,0,3,2.1429,1.22312,0,0.958103,0.0383236,-nan,-nan,-nan,0.0383236,-nan,0,0.04,0.01,1
367,2,0,6,6,0,0,6,2.13682,1.22716,0,0.958529,0.0488684,0.0488684,-nan,-nan,-nan,0.0488684,0,0.04,0.01,1
379,3,3,0,0,0,0,3,2.14588,1.23303,0,0.944074,0.0312275,-nan,-nan,-nan,0.0312275,-nan,0,0.04,0.01,1
356,4,1,0,0,0,0,1,2.0906,1.14243,0,0.977267,0.0290959,-nan,-nan,-nan,0.0290959,-nan,0,0.04,0.01,1
388,5,2,0,0,0,0,2,2.16381,1.22152,0,0.990067,0.0477726,-nan,-nan,-nan,0.0477726,-nan,0,0.04,0.01,1
373,6,1,0,0,0,0,1,2.24495,1.31217,0,0.953541,0.0207618,-nan,-nan,-nan,0.0207618,-nan,0,0.04,0.01,1
354,7,0,1,1,0,0,1,2.22507,1.24369,0,0.984157,0.00278038,0.00278038,-nan,-nan,-nan,0.00278038,0,0.04,0.01,1
387,8,2,0,0,0,0,2,2.24815,1.31157,0,0.963204,0.0266199,-nan,-nan,-nan,0.0266199,-nan,0,0.04,0.01,1
358,9,4,0,0,0,0,4,2.13183,1.20457,0,0.959899,0.0326329,-nan,-nan,-nan,0.0326329,-nan,0,0.04,0.01,1
380,10,0,2,2,0,0,2,2.22405,1.27595,0,0.961737,0.0136413,0.0136413,-nan,-nan,-nan,0.0136413,0,0.04,0.01,1
401,11,0,0,0,0,0,0,2.39882,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0.04,0.01,1
395,12,1,0,0,0,0,1,2.2064,1.30046,0,0.964025,0.058081,-nan,-nan,-nan,0.058081,-nan,0,0.04,0.01,1
327,13,2,0,0,0,0,2,2.12646,1.21632,0,0.945153,0.035016,-nan,-nan,-nan,0.035016,-nan,0,0.04,0.01,1
351,14,4,0,0,0,0,4,2.2051,1.27172,0,0.957031,0.0236526,-nan,-nan,-nan,0.0236526,-nan,0,0.04,0.01,1
356,15,0,1,1,0,0,1,2.14243,1.167,0,0.998692,0.0232594,0.0232594,-nan,-nan,-nan,0.0232594,0,0.04,0.01,1
340,16,1,0,0,0,0,1,2.10511,1.18911,0,0.968719,0.0527199,-nan,-nan,-nan,0.0527199,-nan,0,0.04,0.01,1
328,17,0,0,0,0,0,0,2.1348,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0.04,0.01,1
352,18,1,0,0,0,0,1,2.20027,1.24612,0,0.957581,0.00343311,-nan,-nan,-nan,0.00343311,-nan,0,0.04,0.01,1
388,19,0,1,1,0,0,1,2.25414,1.29069,0,0.966274,0.00282309,0.00282309,-nan,-nan,-nan,0.00282309,0,0.04,0.01,1
350,20,0,2,2,0,0,2,2.14911,1.1839,0,0.982246,0.0170295,0.0170295,-nan,-nan,-nan,0.0170295,0,0.04,0.01,1
379,21,0,1,1,0,0,1,2.24129,1.26858,0,0.977541,0.00482965,0.00482965,-nan,-nan,-nan,0.00482965,0,0.04,0.01,1
371,22,2,0,0,0,0,2,2.23064,1.28499,0,0.966854,0.0212116,-nan,-nan,-nan,0.0212116,-nan,0,0.04,0.01,1
342,23,0,8,8,0,0,8,2.17516,1.29392,0,0.948367,0.0671306,0.0671306,-nan,-nan,-nan,0.0671306,0,0.04,0.01,1
345,24,0,0,0,0,0,0,2.16234,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0.04,0.01,1
344,25,1,0,0,0,0,1,2.12576,1.19048,0,0.987387,0.0521106,-nan,-nan,-nan,0.0521106,-nan,0,0.04,0.01,1
361,26,1,0,0,0,0,1,2.18307,1.24261,0,0.963455,0.0230019,-nan,-nan,-nan,0.0230019,-nan,0,0.04,0.01,1
347,27,0,2,2,0,0,2,2.08919,1.16885,0,0.970173,0.0498328,0.0498328,-nan,-nan,-nan,0.0498328,0,0.04,0.01,1
357,28,0,2,2,0,0,2,2.13515,1.22041,0,0.932109,0.0173648,0.0173648,-nan,-nan,-nan,0.0173648,0,0.04,0.01,1
356,29,0,1,1,0,0,1,2.18384,1.24345,0,0.955442,0.0150525,0.0150525,-nan,-nan,-nan,0.0150525,0,0.04,0.01,1
352,30,0,1,1,0,0,1,2.20168,1.24793,0,0.954733,0.000977936,0.000977936,-nan,-nan,-nan,0.000977936,0,0.04,0.01,1
366,31,1,0,0,0,0,1,2.20923,1.27625,0,0.965898,0.0329136,-nan,-nan,-nan,0.0329136,-nan,0,0.04,0.01,1
354,32,2,0,0,0,0,2,2.07148,1.14902,0,0.984975,0.0625167,-nan,-nan,-nan,0.0625167,-nan,0,0.04,0.01,1
338,33,1,0,0,0,0,1,2.0643,1.15323,0,0.955105,0.044034,-nan,-nan,-nan,0.044034,-nan,0,0.04,0.01,1
337,34,1,0,0,0,0,1,2.13025,1.20004,0,0.98295,0.052741,-nan,-nan,-nan,0.052741,-nan,0,0.04,0.01,1
375,35,0,3,3,0,0,3,2.2173,1.27344,0,0.972427,0.0285732,0.0285732,-nan,-nan,-nan,0.0285732,0,0.04,0.01,1
331,36,1,0,0,0,0,1,2.0982,1.16555,0,0.978978,0.0463262,-nan,-nan,-nan,0.0463262,-nan,0,0.04,0.01,1
361,37,0,1,1,0,0,1,2.23089,1.25461,0,0.993793,0.017504,0.017504,-nan,-nan,-nan,0.017504,0,0.04,0.01,1
361,38,1,0,0,0,0,1,2.11892,1.19428,0,0.929761,0.00512064,-nan,-nan,-nan,0.00512064,-nan,0,0.04,0.01,1
397,39,2,0,0,0,0,2,2.27013,1.31023,0,0.9857,0.0257918,-nan,-nan,-nan,0.0257918,-nan,0,0.04,0.01,1
350,40,3,0,0,0,0,3,2.26543,1.35317,0,0.956291,0.0440343,-nan,-nan,-nan,0.0440343,-nan,0,0.04,0.01,1
348,41,4,0,0,0,0,4,2.06481,1.16065,0,0.945208,0.0410427,-nan,-nan,-nan,0.0410427,-nan,0,0.04,0.01,1
340,42,0,2,2,0,0,2,2.14565,1.18786,0,0.98338,0.0255861,0.0255861,-nan,-nan,-nan,0.0255861,0,0.04,0.01,1
366,43,3,0,0,0,0,3,2.09806,1.13258,0,0.983811,0.0183352,-nan,-nan,-nan,0.0183352,-nan,0,0.04,0.01,1
383,44,0,1,1,0,0,1,2.21963,1.28844,0,0.943355,0.0121596,0.0121596,-nan,-nan,-nan,0.0121596,0,0.04,0.01,1
416,45,7,0,0,0,0,7,2.30824,1.37295,0,0.973198,0.0379055,-nan,-nan,-nan,0.0379055,-nan,0,0.04,0.01,1
358,46,1,0,0,0,0,1,2.12534,1.20477,0,0.955399,0.034831,-nan,-nan,-nan,0.034831,-nan,0,0.04,0.01,1
383,47,0,1,1,0,0,1,2.14358,1.22627,0,0.966492,0.0491876,0.0491876,-nan,-nan,-nan,0.0491876,0,0.04,0.01,1
379,48,3,0,0,0,0,3,2.18037,1.26474,0,0.946099,0.0304747,-nan,-nan,-nan,0.0304747,-nan,0,0.04,0.01,1
382,49,1,0,0,0,0,1,2.17813,1.22482,0,0.995574,0.0422629,-nan,-nan,-nan,0.0422629,-nan,0,0.04,0.01,1
352,0,0,3,0,3,0,3,2.16314,1.24436,0.25,0.966646,0.0478691,-nan,0.0478691,-nan,-nan,-nan,0.25,0.04,0.01,1
332,1,1,0,0,0,0,1,2.11969,1.16073,0.25,0.979138,0.0201779,-nan,-nan,-nan,0.0201779,-nan,0.25,0.04,0.01,1
332,2,0,3,0,3,0,3,2.134,1.19172,0.25,0.973332,0.031049,-nan,0.031049,-nan,-nan,-nan,0.25,0.04,0.01,1
375,3,2,0,0,0,0,2,2.23372,1.3014,0.25,0.955538,0.0232211,-nan,-nan,-nan,0.0232211,-nan,0.25,0.04,0.01,1
315,4,0,1,0,1,0,1,2.13502,1.15679,0.25,0.986135,0.00789643,-nan,0.00789643,-nan,-nan,-nan,0.25,0.04,0.01,1
356,5,1,0,0,0,0,1,2.18624,1.24801,0.25,0.945703,0.00746817,-nan,-nan,-nan,0.00746817,-nan,0.25,0.04,0.01,1
361,6,2,0,0,0,0,2,2.1647,1.25545,0.25,0.933724,0.0244719,-nan,-nan,-nan,0.0244719,-nan,0.25,0.04,0.01,1
342,7,1,0,0,0,0,1,2.15685,1.18446,0.25,0.982146,0.00976136,-nan,-nan,-nan,0.00976136,-nan,0.25,0.04,0.01,1
346,8,1,0,0,0,0,1,2.1309,1.19179,0.25,0.967918,0.0288034,-nan,-nan,-nan,0.0288034,-nan,0.25,0.04,0.01,1
345,9,0,2,0,2,0,2,2.17235,1.24766,0.25,0.942024,0.0173321,-nan,0.0173321,-nan,-nan,-nan,0.25,0.04,0.01,1
321,10,0,2,0,2,0,2,2.09846,1.1785,0.25,0.955903,0.0359493,-nan,0.0359493,-nan,-nan,-nan,0.25,0.04,0.01,1
351,11,6,0,0,0,0,6,2.1626,1.23674,0.25,0.962317,0.0364564,-nan,-nan,-nan,0.0364564,-nan,0.25,0.04,0.01,1
357,12,0,1,0,1,0,1,2.08846,1.14286,0.25,0.96472,0.0191207,-nan,0.0191207,-nan,-nan,-nan,0.25,0.04,0.01,1
369,13,0,3,0,3,0,3,2.16239,1.23299,0.25,0.966694,0.0372971,-nan,0.0372971,-nan,-nan,-nan,0.25,0.04,0.01,1
377,14,0,0,0,0,0,0,2.2829,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.25,0.04,0.01,1
375,15,0,2,0,2,0,2,2.19422,1.22874,0.25,0.982895,0.017412,-nan,0.017412,-nan,-nan,-nan,0.25,0.04,0.01,1
342,16,2,0,0,0,0,2,2.18212,1.21027,0.25,0.990389,0.0185453,-nan,-nan,-nan,0.0185453,-nan,0.25,0.04,0.01,1
385,17,0,2,0,2,0,2,2.23625,1.29411,0.25,0.970461,0.0283208,-nan,0.0283208,-nan,-nan,-nan,0.25,0.04,0.01,1
353,18,2,0,0,0,0,2,2.15109,1.24607,0.25,0.960855,0.0558342,-nan,-nan,-nan,0.0558342,-nan,0.25,0.04,0.01,1
368,19,1,0,0,0,0,1,2.21171,1.24012,0.25,0.995788,0.0242007,-nan,-nan,-nan,0.0242007,-nan,0.25,0.04,0.01,1
373,20,0,2,0,2,0,2,2.12753,1.15991,0.25,0.993448,0.0258298,-nan,0.0258298,-nan,-nan,-nan,0.25,0.04,0.01,1
389,21,1,0,0,0,0,1,2.27263,1.30976,0.25,0.981457,0.0185824,-nan,-nan,-nan,0.0185824,-nan,0.25,0.04,0.01,1
350,22,0,2,0,2,0,2,2.13957,1.2122,0.25,0.995195,0.0678186,-nan,0.0678186,-nan,-nan,-nan,0.25,0.04,0.01,1
355,23,0,0,0,0,0,0,2.12831,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0.25,0.04,0.01,1
376,24,0,1,0,1,0,1,2.26978,1.29697,0.25,0.977919,0.00511244,-nan,0.00511244,-nan,-nan,-nan,0.25,0.04,0.01,1
357,25,0,3,0,3,0,3,2.15367,1.21739,0.25,0.968972,0.0326919,-nan,0.0326919,-nan,-nan,-nan,0.25,0.04,0.01,1
373,26,0,6,0,6,0,6,2.16485,1.24172,0.25,0.943976,0.0208488,-nan,0.0208488,-nan,-nan,-nan,0.25,0.04,0.01,1
363,27,2,0,0,0,0,2,2.17126,1.23653,0.25,0.944153,0.00942139,-nan,-nan,-nan,0.00942139,-nan,0.25,0.04,0.01,1
348,28,0,1,0,1,0,1,2.14144,1.197,0.25,0.949385,0.00495323,-nan,0.00495323,-nan,-nan,-nan,0.25,0.04,0.01,1
332,29,2,0,0,0,0,2,2.14113,1.18357,0.25,0.982932,0.0253761,-nan,-nan,-nan,0.0253761,-nan,0.25,0.04,0.01,1
403,30,0,1,0,1,0,1,2.23624,1.28037,0.25,0.963822,0.00795679,-nan,0.00795679,-nan,-nan,-nan,0.25,0.04,0.01,1
353,31,1,0,0,0,0,1,2.26092,1.29227,0.25,0.986061,0.0174162,-nan,-nan,-nan,0.0174162,-nan,0.25,0.04,0.01,1
340,32,2,0,0,0,0,2,2.15036,1.21716,0.25,0.939522,0.00632013,-nan,-nan,-nan,0.00632013,-nan,0.25,0.04,0.01,1
